ccl_name,cpd_name,lpmd,area_under_curve,context
SIGM5,decitabine:carboplatin (1:1 mol/mol),0.03949646542492455,11.596,promoter
HEL9217,azacitidine,0.06540032588558291,14.551,promoter
HEL9217,decitabine,0.06540032588558291,8.9849,promoter
HEL9217,RG-108,0.06540032588558291,12.214,promoter
HEL9217,decitabine:navitoclax (2:1 mol/mol),0.06540032588558291,8.0628,promoter
HEL9217,selumetinib:decitabine (4:1 mol/mol),0.06540032588558291,9.8485,promoter
HEL9217,decitabine:carboplatin (1:1 mol/mol),0.06540032588558291,9.1101,promoter
BDCM,decitabine:carboplatin (1:1 mol/mol),0.04748534311447695,14.595,promoter
F36P,azacitidine,0.04128650248957072,14.643,promoter
F36P,decitabine,0.04128650248957072,10.333,promoter
F36P,RG-108,0.04128650248957072,13.158,promoter
F36P,decitabine:navitoclax (2:1 mol/mol),0.04128650248957072,8.6734,promoter
F36P,selumetinib:decitabine (4:1 mol/mol),0.04128650248957072,7.8079,promoter
F36P,decitabine:carboplatin (1:1 mol/mol),0.04128650248957072,11.961,promoter
M07E,azacitidine,0.061959008523097714,14.525,promoter
M07E,decitabine,0.061959008523097714,8.1452,promoter
M07E,RG-108,0.061959008523097714,11.014,promoter
M07E,decitabine:navitoclax (2:1 mol/mol),0.061959008523097714,6.6369,promoter
M07E,selumetinib:decitabine (4:1 mol/mol),0.061959008523097714,8.1573,promoter
M07E,decitabine:carboplatin (1:1 mol/mol),0.061959008523097714,9.5702,promoter
AML193,azacitidine,0.03119156700693146,14.293,promoter
AML193,decitabine,0.03119156700693146,14.021,promoter
AML193,RG-108,0.03119156700693146,15.771,promoter
AML193,decitabine:navitoclax (2:1 mol/mol),0.03119156700693146,9.6624,promoter
AML193,selumetinib:decitabine (4:1 mol/mol),0.03119156700693146,7.9157,promoter
AML193,decitabine:carboplatin (1:1 mol/mol),0.03119156700693146,13.27,promoter
P31FUJ,azacitidine,0.06782364087897085,14.112,methylation_canyon
P31FUJ,decitabine,0.06782364087897085,9.3377,methylation_canyon
P31FUJ,RG-108,0.06782364087897085,12.322,methylation_canyon
P31FUJ,decitabine:navitoclax (2:1 mol/mol),0.06782364087897085,6.9774,methylation_canyon
P31FUJ,selumetinib:decitabine (4:1 mol/mol),0.06782364087897085,7.1034,methylation_canyon
P31FUJ,decitabine:carboplatin (1:1 mol/mol),0.06782364087897085,10.775,methylation_canyon
HEL,azacitidine,0.0717217853839038,14.163,methylation_canyon
HEL,decitabine,0.0717217853839038,6.8316,methylation_canyon
HEL,RG-108,0.0717217853839038,11.864,methylation_canyon
HEL,decitabine:navitoclax (2:1 mol/mol),0.0717217853839038,7.298,methylation_canyon
HEL,decitabine:carboplatin (1:1 mol/mol),0.0717217853839038,9.5177,methylation_canyon
MONOMAC6,decitabine,0.06359752471764685,13.573,methylation_canyon
MONOMAC6,RG-108,0.06359752471764685,14.628,methylation_canyon
MONOMAC6,decitabine:navitoclax (2:1 mol/mol),0.06359752471764685,11.339,methylation_canyon
MONOMAC6,selumetinib:decitabine (4:1 mol/mol),0.06359752471764685,12.174,methylation_canyon
ME1,decitabine,0.06341975295377464,13.539,methylation_canyon
ME1,RG-108,0.06341975295377464,14.48,methylation_canyon
ME1,decitabine:navitoclax (2:1 mol/mol),0.06341975295377464,7.2203,methylation_canyon
ME1,selumetinib:decitabine (4:1 mol/mol),0.06341975295377464,8.6657,methylation_canyon
ME1,decitabine:carboplatin (1:1 mol/mol),0.06341975295377464,14.09,methylation_canyon
NOMO1,azacitidine,0.06393761376799603,14.069,methylation_canyon
NOMO1,decitabine,0.06393761376799603,7.8482,methylation_canyon
NOMO1,RG-108,0.06393761376799603,10.741,methylation_canyon
NOMO1,decitabine:carboplatin (1:1 mol/mol),0.06393761376799603,9.8516,methylation_canyon
OCIAML2,azacitidine,0.07267554790549788,12.84,methylation_canyon
OCIAML2,decitabine,0.07267554790549788,6.7101,methylation_canyon
OCIAML2,RG-108,0.07267554790549788,16.387,methylation_canyon
OCIAML2,decitabine:carboplatin (1:1 mol/mol),0.07267554790549788,8.3467,methylation_canyon
THP1,azacitidine,0.04580403128377949,12.917,methylation_canyon
THP1,decitabine,0.04580403128377949,13.84,methylation_canyon
THP1,RG-108,0.04580403128377949,14.878,methylation_canyon
THP1,decitabine:navitoclax (2:1 mol/mol),0.04580403128377949,12.107,methylation_canyon
THP1,selumetinib:decitabine (4:1 mol/mol),0.04580403128377949,6.6444,methylation_canyon
THP1,decitabine:carboplatin (1:1 mol/mol),0.04580403128377949,13.195,methylation_canyon
OCIAML3,azacitidine,0.04802000321089792,14.565,methylation_canyon
OCIAML3,decitabine,0.04802000321089792,14.296,methylation_canyon
OCIAML3,decitabine:navitoclax (2:1 mol/mol),0.04802000321089792,14.305,methylation_canyon
OCIAML3,selumetinib:decitabine (4:1 mol/mol),0.04802000321089792,3.5385,methylation_canyon
OCIAML3,decitabine:carboplatin (1:1 mol/mol),0.04802000321089792,14.508,methylation_canyon
EOL1,azacitidine,0.07586914418301406,13.326,methylation_canyon
EOL1,decitabine,0.07586914418301406,2.9783,methylation_canyon
EOL1,RG-108,0.07586914418301406,11.041,methylation_canyon
EOL1,decitabine:navitoclax (2:1 mol/mol),0.07586914418301406,2.047,methylation_canyon
EOL1,selumetinib:decitabine (4:1 mol/mol),0.07586914418301406,3.0543,methylation_canyon
EOL1,decitabine:carboplatin (1:1 mol/mol),0.07586914418301406,4.3402,methylation_canyon
CMK,azacitidine,0.03732663343547995,14.352,methylation_canyon
CMK,decitabine,0.03732663343547995,8.3546,methylation_canyon
CMK,RG-108,0.03732663343547995,14.363,methylation_canyon
CMK,decitabine:navitoclax (2:1 mol/mol),0.03732663343547995,8.8831,methylation_canyon
CMK,selumetinib:decitabine (4:1 mol/mol),0.03732663343547995,7.5666,methylation_canyon
CMK,decitabine:carboplatin (1:1 mol/mol),0.03732663343547995,9.607,methylation_canyon
KASUMI1,decitabine,0.04103914783930101,10.129,methylation_canyon
KASUMI1,RG-108,0.04103914783930101,15.0,methylation_canyon
KASUMI1,decitabine:navitoclax (2:1 mol/mol),0.04103914783930101,7.1835,methylation_canyon
KASUMI1,selumetinib:decitabine (4:1 mol/mol),0.04103914783930101,7.8533,methylation_canyon
KASUMI1,decitabine:carboplatin (1:1 mol/mol),0.04103914783930101,10.405,methylation_canyon
KO52,azacitidine,0.05247153729888296,14.318,methylation_canyon
KO52,decitabine,0.05247153729888296,9.9317,methylation_canyon
KO52,RG-108,0.05247153729888296,12.63,methylation_canyon
KO52,decitabine:navitoclax (2:1 mol/mol),0.05247153729888296,7.447,methylation_canyon
KO52,selumetinib:decitabine (4:1 mol/mol),0.05247153729888296,6.4578,methylation_canyon
KO52,decitabine:carboplatin (1:1 mol/mol),0.05247153729888296,12.689,methylation_canyon
OCIM1,azacitidine,0.0789865515078685,15.357,methylation_canyon
OCIM1,decitabine,0.0789865515078685,8.4816,methylation_canyon
OCIM1,RG-108,0.0789865515078685,13.326,methylation_canyon
OCIM1,decitabine:navitoclax (2:1 mol/mol),0.0789865515078685,6.6512,methylation_canyon
OCIM1,selumetinib:decitabine (4:1 mol/mol),0.0789865515078685,8.2996,methylation_canyon
OCIM1,decitabine:carboplatin (1:1 mol/mol),0.0789865515078685,8.5318,methylation_canyon
SIGM5,azacitidine,0.04786486223347289,14.913,methylation_canyon
SIGM5,decitabine,0.04786486223347289,11.247,methylation_canyon
SIGM5,RG-108,0.04786486223347289,15.316,methylation_canyon
SIGM5,decitabine:navitoclax (2:1 mol/mol),0.04786486223347289,10.855,methylation_canyon
SIGM5,selumetinib:decitabine (4:1 mol/mol),0.04786486223347289,3.504,methylation_canyon
SIGM5,decitabine:carboplatin (1:1 mol/mol),0.04786486223347289,11.596,methylation_canyon
HEL9217,azacitidine,0.0875552837113014,14.551,methylation_canyon
HEL9217,decitabine,0.0875552837113014,8.9849,methylation_canyon
HEL9217,RG-108,0.0875552837113014,12.214,methylation_canyon
HEL9217,decitabine:navitoclax (2:1 mol/mol),0.0875552837113014,8.0628,methylation_canyon
HEL9217,selumetinib:decitabine (4:1 mol/mol),0.0875552837113014,9.8485,methylation_canyon
HEL9217,decitabine:carboplatin (1:1 mol/mol),0.0875552837113014,9.1101,methylation_canyon
BDCM,decitabine:carboplatin (1:1 mol/mol),0.05916140548274401,14.595,methylation_canyon
F36P,azacitidine,0.0589234733836942,14.643,methylation_canyon
F36P,decitabine,0.0589234733836942,10.333,methylation_canyon
F36P,RG-108,0.0589234733836942,13.158,methylation_canyon
F36P,decitabine:navitoclax (2:1 mol/mol),0.0589234733836942,8.6734,methylation_canyon
F36P,selumetinib:decitabine (4:1 mol/mol),0.0589234733836942,7.8079,methylation_canyon
F36P,decitabine:carboplatin (1:1 mol/mol),0.0589234733836942,11.961,methylation_canyon
M07E,azacitidine,0.08465678672427662,14.525,methylation_canyon
M07E,decitabine,0.08465678672427662,8.1452,methylation_canyon
M07E,RG-108,0.08465678672427662,11.014,methylation_canyon
M07E,decitabine:navitoclax (2:1 mol/mol),0.08465678672427662,6.6369,methylation_canyon
M07E,selumetinib:decitabine (4:1 mol/mol),0.08465678672427662,8.1573,methylation_canyon
M07E,decitabine:carboplatin (1:1 mol/mol),0.08465678672427662,9.5702,methylation_canyon
AML193,azacitidine,0.047327265165393026,14.293,methylation_canyon
AML193,decitabine,0.047327265165393026,14.021,methylation_canyon
AML193,RG-108,0.047327265165393026,15.771,methylation_canyon
AML193,decitabine:navitoclax (2:1 mol/mol),0.047327265165393026,9.6624,methylation_canyon
AML193,selumetinib:decitabine (4:1 mol/mol),0.047327265165393026,7.9157,methylation_canyon
AML193,decitabine:carboplatin (1:1 mol/mol),0.047327265165393026,13.27,methylation_canyon
P31FUJ,azacitidine,0.10436794121649204,14.112,exon
P31FUJ,decitabine,0.10436794121649204,9.3377,exon
P31FUJ,RG-108,0.10436794121649204,12.322,exon
P31FUJ,decitabine:navitoclax (2:1 mol/mol),0.10436794121649204,6.9774,exon
P31FUJ,selumetinib:decitabine (4:1 mol/mol),0.10436794121649204,7.1034,exon
P31FUJ,decitabine:carboplatin (1:1 mol/mol),0.10436794121649204,10.775,exon
HEL,azacitidine,0.11810405388652424,14.163,exon
HEL,decitabine,0.11810405388652424,6.8316,exon
HEL,RG-108,0.11810405388652424,11.864,exon
HEL,decitabine:navitoclax (2:1 mol/mol),0.11810405388652424,7.298,exon
HEL,decitabine:carboplatin (1:1 mol/mol),0.11810405388652424,9.5177,exon
MONOMAC6,decitabine,0.13785223935746097,13.573,exon
MONOMAC6,RG-108,0.13785223935746097,14.628,exon
MONOMAC6,decitabine:navitoclax (2:1 mol/mol),0.13785223935746097,11.339,exon
MONOMAC6,selumetinib:decitabine (4:1 mol/mol),0.13785223935746097,12.174,exon
ME1,decitabine,0.10188960407310056,13.539,exon
ME1,RG-108,0.10188960407310056,14.48,exon
ME1,decitabine:navitoclax (2:1 mol/mol),0.10188960407310056,7.2203,exon
ME1,selumetinib:decitabine (4:1 mol/mol),0.10188960407310056,8.6657,exon
ME1,decitabine:carboplatin (1:1 mol/mol),0.10188960407310056,14.09,exon
NOMO1,azacitidine,0.12488029503453615,14.069,exon
NOMO1,decitabine,0.12488029503453615,7.8482,exon
NOMO1,RG-108,0.12488029503453615,10.741,exon
NOMO1,decitabine:carboplatin (1:1 mol/mol),0.12488029503453615,9.8516,exon
OCIAML2,azacitidine,0.11975293390982088,12.84,exon
OCIAML2,decitabine,0.11975293390982088,6.7101,exon
OCIAML2,RG-108,0.11975293390982088,16.387,exon
OCIAML2,decitabine:carboplatin (1:1 mol/mol),0.11975293390982088,8.3467,exon
THP1,azacitidine,0.09619104390457538,12.917,exon
THP1,decitabine,0.09619104390457538,13.84,exon
THP1,RG-108,0.09619104390457538,14.878,exon
THP1,decitabine:navitoclax (2:1 mol/mol),0.09619104390457538,12.107,exon
THP1,selumetinib:decitabine (4:1 mol/mol),0.09619104390457538,6.6444,exon
THP1,decitabine:carboplatin (1:1 mol/mol),0.09619104390457538,13.195,exon
OCIAML3,azacitidine,0.10547499260136135,14.565,exon
OCIAML3,decitabine,0.10547499260136135,14.296,exon
OCIAML3,decitabine:navitoclax (2:1 mol/mol),0.10547499260136135,14.305,exon
OCIAML3,selumetinib:decitabine (4:1 mol/mol),0.10547499260136135,3.5385,exon
OCIAML3,decitabine:carboplatin (1:1 mol/mol),0.10547499260136135,14.508,exon
EOL1,azacitidine,0.09770813634112296,13.326,exon
EOL1,decitabine,0.09770813634112296,2.9783,exon
EOL1,RG-108,0.09770813634112296,11.041,exon
EOL1,decitabine:navitoclax (2:1 mol/mol),0.09770813634112296,2.047,exon
EOL1,selumetinib:decitabine (4:1 mol/mol),0.09770813634112296,3.0543,exon
EOL1,decitabine:carboplatin (1:1 mol/mol),0.09770813634112296,4.3402,exon
CMK,azacitidine,0.09264636839451217,14.352,exon
CMK,decitabine,0.09264636839451217,8.3546,exon
CMK,RG-108,0.09264636839451217,14.363,exon
CMK,decitabine:navitoclax (2:1 mol/mol),0.09264636839451217,8.8831,exon
CMK,selumetinib:decitabine (4:1 mol/mol),0.09264636839451217,7.5666,exon
CMK,decitabine:carboplatin (1:1 mol/mol),0.09264636839451217,9.607,exon
KASUMI1,decitabine,0.09349733749579113,10.129,exon
KASUMI1,RG-108,0.09349733749579113,15.0,exon
KASUMI1,decitabine:navitoclax (2:1 mol/mol),0.09349733749579113,7.1835,exon
KASUMI1,selumetinib:decitabine (4:1 mol/mol),0.09349733749579113,7.8533,exon
KASUMI1,decitabine:carboplatin (1:1 mol/mol),0.09349733749579113,10.405,exon
KO52,azacitidine,0.09534450651769087,14.318,exon
KO52,decitabine,0.09534450651769087,9.9317,exon
KO52,RG-108,0.09534450651769087,12.63,exon
KO52,decitabine:navitoclax (2:1 mol/mol),0.09534450651769087,7.447,exon
KO52,selumetinib:decitabine (4:1 mol/mol),0.09534450651769087,6.4578,exon
KO52,decitabine:carboplatin (1:1 mol/mol),0.09534450651769087,12.689,exon
OCIM1,azacitidine,0.15186567164179104,15.357,exon
OCIM1,decitabine,0.15186567164179104,8.4816,exon
OCIM1,RG-108,0.15186567164179104,13.326,exon
OCIM1,decitabine:navitoclax (2:1 mol/mol),0.15186567164179104,6.6512,exon
OCIM1,selumetinib:decitabine (4:1 mol/mol),0.15186567164179104,8.2996,exon
OCIM1,decitabine:carboplatin (1:1 mol/mol),0.15186567164179104,8.5318,exon
SIGM5,azacitidine,0.11694366098692338,14.913,exon
SIGM5,decitabine,0.11694366098692338,11.247,exon
SIGM5,RG-108,0.11694366098692338,15.316,exon
SIGM5,decitabine:navitoclax (2:1 mol/mol),0.11694366098692338,10.855,exon
SIGM5,selumetinib:decitabine (4:1 mol/mol),0.11694366098692338,3.504,exon
SIGM5,decitabine:carboplatin (1:1 mol/mol),0.11694366098692338,11.596,exon
HEL9217,azacitidine,0.11926925762159646,14.551,exon
HEL9217,decitabine,0.11926925762159646,8.9849,exon
HEL9217,RG-108,0.11926925762159646,12.214,exon
HEL9217,decitabine:navitoclax (2:1 mol/mol),0.11926925762159646,8.0628,exon
HEL9217,selumetinib:decitabine (4:1 mol/mol),0.11926925762159646,9.8485,exon
HEL9217,decitabine:carboplatin (1:1 mol/mol),0.11926925762159646,9.1101,exon
BDCM,decitabine:carboplatin (1:1 mol/mol),0.15941240478781285,14.595,exon
F36P,azacitidine,0.1433598493296657,14.643,exon
F36P,decitabine,0.1433598493296657,10.333,exon
F36P,RG-108,0.1433598493296657,13.158,exon
F36P,decitabine:navitoclax (2:1 mol/mol),0.1433598493296657,8.6734,exon
F36P,selumetinib:decitabine (4:1 mol/mol),0.1433598493296657,7.8079,exon
F36P,decitabine:carboplatin (1:1 mol/mol),0.1433598493296657,11.961,exon
M07E,azacitidine,0.11764705882352941,14.525,exon
M07E,decitabine,0.11764705882352941,8.1452,exon
M07E,RG-108,0.11764705882352941,11.014,exon
M07E,decitabine:navitoclax (2:1 mol/mol),0.11764705882352941,6.6369,exon
M07E,selumetinib:decitabine (4:1 mol/mol),0.11764705882352941,8.1573,exon
M07E,decitabine:carboplatin (1:1 mol/mol),0.11764705882352941,9.5702,exon
AML193,azacitidine,0.06357883478415877,14.293,exon
AML193,decitabine,0.06357883478415877,14.021,exon
AML193,RG-108,0.06357883478415877,15.771,exon
AML193,decitabine:navitoclax (2:1 mol/mol),0.06357883478415877,9.6624,exon
AML193,selumetinib:decitabine (4:1 mol/mol),0.06357883478415877,7.9157,exon
AML193,decitabine:carboplatin (1:1 mol/mol),0.06357883478415877,13.27,exon
P31FUJ,azacitidine,0.12639549978364345,14.112,genebody
P31FUJ,decitabine,0.12639549978364345,9.3377,genebody
P31FUJ,RG-108,0.12639549978364345,12.322,genebody
P31FUJ,decitabine:navitoclax (2:1 mol/mol),0.12639549978364345,6.9774,genebody
P31FUJ,selumetinib:decitabine (4:1 mol/mol),0.12639549978364345,7.1034,genebody
P31FUJ,decitabine:carboplatin (1:1 mol/mol),0.12639549978364345,10.775,genebody
HEL,azacitidine,0.11618536872990692,14.163,genebody
HEL,decitabine,0.11618536872990692,6.8316,genebody
HEL,RG-108,0.11618536872990692,11.864,genebody
HEL,decitabine:navitoclax (2:1 mol/mol),0.11618536872990692,7.298,genebody
HEL,decitabine:carboplatin (1:1 mol/mol),0.11618536872990692,9.5177,genebody
MONOMAC6,decitabine,0.14652321957764058,13.573,genebody
MONOMAC6,RG-108,0.14652321957764058,14.628,genebody
MONOMAC6,decitabine:navitoclax (2:1 mol/mol),0.14652321957764058,11.339,genebody
MONOMAC6,selumetinib:decitabine (4:1 mol/mol),0.14652321957764058,12.174,genebody
ME1,decitabine,0.11396441318496746,13.539,genebody
ME1,RG-108,0.11396441318496746,14.48,genebody
ME1,decitabine:navitoclax (2:1 mol/mol),0.11396441318496746,7.2203,genebody
ME1,selumetinib:decitabine (4:1 mol/mol),0.11396441318496746,8.6657,genebody
ME1,decitabine:carboplatin (1:1 mol/mol),0.11396441318496746,14.09,genebody
NOMO1,azacitidine,0.13298729309045554,14.069,genebody
NOMO1,decitabine,0.13298729309045554,7.8482,genebody
NOMO1,RG-108,0.13298729309045554,10.741,genebody
NOMO1,decitabine:carboplatin (1:1 mol/mol),0.13298729309045554,9.8516,genebody
OCIAML2,azacitidine,0.12515066291683408,12.84,genebody
OCIAML2,decitabine,0.12515066291683408,6.7101,genebody
OCIAML2,RG-108,0.12515066291683408,16.387,genebody
OCIAML2,decitabine:carboplatin (1:1 mol/mol),0.12515066291683408,8.3467,genebody
THP1,azacitidine,0.10400268235736687,12.917,genebody
THP1,decitabine,0.10400268235736687,13.84,genebody
THP1,RG-108,0.10400268235736687,14.878,genebody
THP1,decitabine:navitoclax (2:1 mol/mol),0.10400268235736687,12.107,genebody
THP1,selumetinib:decitabine (4:1 mol/mol),0.10400268235736687,6.6444,genebody
THP1,decitabine:carboplatin (1:1 mol/mol),0.10400268235736687,13.195,genebody
OCIAML3,azacitidine,0.12122116490129406,14.565,genebody
OCIAML3,decitabine,0.12122116490129406,14.296,genebody
OCIAML3,decitabine:navitoclax (2:1 mol/mol),0.12122116490129406,14.305,genebody
OCIAML3,selumetinib:decitabine (4:1 mol/mol),0.12122116490129406,3.5385,genebody
OCIAML3,decitabine:carboplatin (1:1 mol/mol),0.12122116490129406,14.508,genebody
EOL1,azacitidine,0.12135504731393314,13.326,genebody
EOL1,decitabine,0.12135504731393314,2.9783,genebody
EOL1,RG-108,0.12135504731393314,11.041,genebody
EOL1,decitabine:navitoclax (2:1 mol/mol),0.12135504731393314,2.047,genebody
EOL1,selumetinib:decitabine (4:1 mol/mol),0.12135504731393314,3.0543,genebody
EOL1,decitabine:carboplatin (1:1 mol/mol),0.12135504731393314,4.3402,genebody
CMK,azacitidine,0.10327329783504982,14.352,genebody
CMK,decitabine,0.10327329783504982,8.3546,genebody
CMK,RG-108,0.10327329783504982,14.363,genebody
CMK,decitabine:navitoclax (2:1 mol/mol),0.10327329783504982,8.8831,genebody
CMK,selumetinib:decitabine (4:1 mol/mol),0.10327329783504982,7.5666,genebody
CMK,decitabine:carboplatin (1:1 mol/mol),0.10327329783504982,9.607,genebody
KASUMI1,decitabine,0.09323718106720565,10.129,genebody
KASUMI1,RG-108,0.09323718106720565,15.0,genebody
KASUMI1,decitabine:navitoclax (2:1 mol/mol),0.09323718106720565,7.1835,genebody
KASUMI1,selumetinib:decitabine (4:1 mol/mol),0.09323718106720565,7.8533,genebody
KASUMI1,decitabine:carboplatin (1:1 mol/mol),0.09323718106720565,10.405,genebody
KO52,azacitidine,0.10329502349544245,14.318,genebody
KO52,decitabine,0.10329502349544245,9.9317,genebody
KO52,RG-108,0.10329502349544245,12.63,genebody
KO52,decitabine:navitoclax (2:1 mol/mol),0.10329502349544245,7.447,genebody
KO52,selumetinib:decitabine (4:1 mol/mol),0.10329502349544245,6.4578,genebody
KO52,decitabine:carboplatin (1:1 mol/mol),0.10329502349544245,12.689,genebody
OCIM1,azacitidine,0.15335677793622884,15.357,genebody
OCIM1,decitabine,0.15335677793622884,8.4816,genebody
OCIM1,RG-108,0.15335677793622884,13.326,genebody
OCIM1,decitabine:navitoclax (2:1 mol/mol),0.15335677793622884,6.6512,genebody
OCIM1,selumetinib:decitabine (4:1 mol/mol),0.15335677793622884,8.2996,genebody
OCIM1,decitabine:carboplatin (1:1 mol/mol),0.15335677793622884,8.5318,genebody
SIGM5,azacitidine,0.12894718347629563,14.913,genebody
SIGM5,decitabine,0.12894718347629563,11.247,genebody
SIGM5,RG-108,0.12894718347629563,15.316,genebody
SIGM5,decitabine:navitoclax (2:1 mol/mol),0.12894718347629563,10.855,genebody
SIGM5,selumetinib:decitabine (4:1 mol/mol),0.12894718347629563,3.504,genebody
SIGM5,decitabine:carboplatin (1:1 mol/mol),0.12894718347629563,11.596,genebody
HEL9217,azacitidine,0.12840573786196943,14.551,genebody
HEL9217,decitabine,0.12840573786196943,8.9849,genebody
HEL9217,RG-108,0.12840573786196943,12.214,genebody
HEL9217,decitabine:navitoclax (2:1 mol/mol),0.12840573786196943,8.0628,genebody
HEL9217,selumetinib:decitabine (4:1 mol/mol),0.12840573786196943,9.8485,genebody
HEL9217,decitabine:carboplatin (1:1 mol/mol),0.12840573786196943,9.1101,genebody
BDCM,decitabine:carboplatin (1:1 mol/mol),0.15188999589536922,14.595,genebody
F36P,azacitidine,0.14455399549870648,14.643,genebody
F36P,decitabine,0.14455399549870648,10.333,genebody
F36P,RG-108,0.14455399549870648,13.158,genebody
F36P,decitabine:navitoclax (2:1 mol/mol),0.14455399549870648,8.6734,genebody
F36P,selumetinib:decitabine (4:1 mol/mol),0.14455399549870648,7.8079,genebody
F36P,decitabine:carboplatin (1:1 mol/mol),0.14455399549870648,11.961,genebody
M07E,azacitidine,0.1309611293753626,14.525,genebody
M07E,decitabine,0.1309611293753626,8.1452,genebody
M07E,RG-108,0.1309611293753626,11.014,genebody
M07E,decitabine:navitoclax (2:1 mol/mol),0.1309611293753626,6.6369,genebody
M07E,selumetinib:decitabine (4:1 mol/mol),0.1309611293753626,8.1573,genebody
M07E,decitabine:carboplatin (1:1 mol/mol),0.1309611293753626,9.5702,genebody
AML193,azacitidine,0.07881034636362737,14.293,genebody
AML193,decitabine,0.07881034636362737,14.021,genebody
AML193,RG-108,0.07881034636362737,15.771,genebody
AML193,decitabine:navitoclax (2:1 mol/mol),0.07881034636362737,9.6624,genebody
AML193,selumetinib:decitabine (4:1 mol/mol),0.07881034636362737,7.9157,genebody
AML193,decitabine:carboplatin (1:1 mol/mol),0.07881034636362737,13.27,genebody
P31FUJ,azacitidine,0.17080567635614557,14.112,sine
P31FUJ,decitabine,0.17080567635614557,9.3377,sine
P31FUJ,RG-108,0.17080567635614557,12.322,sine
P31FUJ,decitabine:navitoclax (2:1 mol/mol),0.17080567635614557,6.9774,sine
P31FUJ,selumetinib:decitabine (4:1 mol/mol),0.17080567635614557,7.1034,sine
P31FUJ,decitabine:carboplatin (1:1 mol/mol),0.17080567635614557,10.775,sine
HEL,azacitidine,0.09830611010284332,14.163,sine
HEL,decitabine,0.09830611010284332,6.8316,sine
HEL,RG-108,0.09830611010284332,11.864,sine
HEL,decitabine:navitoclax (2:1 mol/mol),0.09830611010284332,7.298,sine
HEL,decitabine:carboplatin (1:1 mol/mol),0.09830611010284332,9.5177,sine
MONOMAC6,decitabine,0.1306000822030415,13.573,sine
MONOMAC6,RG-108,0.1306000822030415,14.628,sine
MONOMAC6,decitabine:navitoclax (2:1 mol/mol),0.1306000822030415,11.339,sine
MONOMAC6,selumetinib:decitabine (4:1 mol/mol),0.1306000822030415,12.174,sine
ME1,decitabine,0.13795374104864597,13.539,sine
ME1,RG-108,0.13795374104864597,14.48,sine
ME1,decitabine:navitoclax (2:1 mol/mol),0.13795374104864597,7.2203,sine
ME1,selumetinib:decitabine (4:1 mol/mol),0.13795374104864597,8.6657,sine
ME1,decitabine:carboplatin (1:1 mol/mol),0.13795374104864597,14.09,sine
NOMO1,azacitidine,0.16575024842663133,14.069,sine
NOMO1,decitabine,0.16575024842663133,7.8482,sine
NOMO1,RG-108,0.16575024842663133,10.741,sine
NOMO1,decitabine:carboplatin (1:1 mol/mol),0.16575024842663133,9.8516,sine
OCIAML2,azacitidine,0.1644288509547264,12.84,sine
OCIAML2,decitabine,0.1644288509547264,6.7101,sine
OCIAML2,RG-108,0.1644288509547264,16.387,sine
OCIAML2,decitabine:carboplatin (1:1 mol/mol),0.1644288509547264,8.3467,sine
THP1,azacitidine,0.10508916920400174,12.917,sine
THP1,decitabine,0.10508916920400174,13.84,sine
THP1,RG-108,0.10508916920400174,14.878,sine
THP1,decitabine:navitoclax (2:1 mol/mol),0.10508916920400174,12.107,sine
THP1,selumetinib:decitabine (4:1 mol/mol),0.10508916920400174,6.6444,sine
THP1,decitabine:carboplatin (1:1 mol/mol),0.10508916920400174,13.195,sine
OCIAML3,azacitidine,0.10923253150057274,14.565,sine
OCIAML3,decitabine,0.10923253150057274,14.296,sine
OCIAML3,decitabine:navitoclax (2:1 mol/mol),0.10923253150057274,14.305,sine
OCIAML3,selumetinib:decitabine (4:1 mol/mol),0.10923253150057274,3.5385,sine
OCIAML3,decitabine:carboplatin (1:1 mol/mol),0.10923253150057274,14.508,sine
EOL1,azacitidine,0.10304487179487179,13.326,sine
EOL1,decitabine,0.10304487179487179,2.9783,sine
EOL1,RG-108,0.10304487179487179,11.041,sine
EOL1,decitabine:navitoclax (2:1 mol/mol),0.10304487179487179,2.047,sine
EOL1,selumetinib:decitabine (4:1 mol/mol),0.10304487179487179,3.0543,sine
EOL1,decitabine:carboplatin (1:1 mol/mol),0.10304487179487179,4.3402,sine
CMK,azacitidine,0.11572015053027711,14.352,sine
CMK,decitabine,0.11572015053027711,8.3546,sine
CMK,RG-108,0.11572015053027711,14.363,sine
CMK,decitabine:navitoclax (2:1 mol/mol),0.11572015053027711,8.8831,sine
CMK,selumetinib:decitabine (4:1 mol/mol),0.11572015053027711,7.5666,sine
CMK,decitabine:carboplatin (1:1 mol/mol),0.11572015053027711,9.607,sine
KASUMI1,decitabine,0.034853030377547174,10.129,sine
KASUMI1,RG-108,0.034853030377547174,15.0,sine
KASUMI1,decitabine:navitoclax (2:1 mol/mol),0.034853030377547174,7.1835,sine
KASUMI1,selumetinib:decitabine (4:1 mol/mol),0.034853030377547174,7.8533,sine
KASUMI1,decitabine:carboplatin (1:1 mol/mol),0.034853030377547174,10.405,sine
KO52,azacitidine,0.1486817069855939,14.318,sine
KO52,decitabine,0.1486817069855939,9.9317,sine
KO52,RG-108,0.1486817069855939,12.63,sine
KO52,decitabine:navitoclax (2:1 mol/mol),0.1486817069855939,7.447,sine
KO52,selumetinib:decitabine (4:1 mol/mol),0.1486817069855939,6.4578,sine
