chrom,start,end,q_value,mean_difference,num_CpGs,p_mwu,p_2d_ks,mean_g1,mean_g2,log_q_value
chr11,49048344,49048544,1.2991e-07,0.250077,12,7.4163e-14,3.3852e-09,0.70238,0.4523,6.88635741722826
chr11,49852171,49852419,2.6604e-12,0.238105,19,4.2855e-14,3.5836e-14,0.70512,0.46702,11.575053060837886
chr11,49891888,49892200,1.384e-11,0.24737,22,4.1078e-14,2.0398e-13,0.66534,0.41797,10.858863909879261
chr11,47980051,47980208,1.1532e-11,0.330505,9,4.3077e-14,1.6834e-13,0.54127,0.21077,10.93809536628383
chr11,50298287,50298303,9.6637e-09,0.211155,4,5.7687e-13,2.1189e-10,0.92952,0.71836,8.014856560755941
chr11,55872744,55872983,1.2985e-18,0.346024,17,5.0737e-14,8.498099999999999e-21,0.68712,0.3411,17.88655804603468
chr11,57499582,57500042,1.4912999999999999e-236,0.625037,24,5.1847e-14,2.7998999999999996e-65,0.83158,0.20654,235.82643498214134
chr11,57482109,57483306,2.2271000000000004e-25,0.239179,36,4.3632e-14,7.866399999999999e-28,0.28828,0.0491,24.652260282079947
chr11,57324150,57324258,4.7892e-09,0.347036,8,4.5297e-14,1.0025e-10,0.5247,0.17766,8.319737026168353
chr11,57325629,57325811,2.2347e-05,0.342513,4,1.6987e-08,8.2783e-07,0.68229,0.33978,4.650780771006111
chr11,57514081,57514518,6.9472e-15,0.22415,27,4.563e-14,6.8485e-17,0.29946,0.075309,14.158190198225673
chr11,58905573,58905616,2.7425e-09,0.294063,4,2.2571e-13,5.5484e-11,0.32442,0.030359,8.56185336375325
chr11,59173447,59173490,3.2715e-06,0.298695,4,2.7513e-10,1.0629e-07,0.37666,0.077966,5.485253075365619
chr11,61007991,61008410,6.822e-10,0.479377,6,4.563e-14,1.2703e-11,0.74121,0.26183,9.166088284928621
chr11,61175164,61175502,0.0049476,0.219452,6,4.6078e-05,0.00028392,0.82494,0.60549,2.305605419151017
chr11,61281681,61281760,1.1861e-07,0.288935,6,5.3291e-14,3.0714e-09,0.8362,0.54727,6.9258786940937025
chr11,60950997,60951497,5.176200000000001e-25,0.232798,44,4.5075e-14,1.8899e-27,0.36315,0.13035,24.285988951578474
chr11,61567743,61567796,9.5453e-14,0.37802,8,4.563e-14,1.069e-15,0.54495,0.16693,13.020210417579678
chr11,61580468,61580500,0.0090545,0.231631,4,1.1644e-05,0.00055273,0.31633,0.084699,2.043135526933181
chr11,61829207,61829299,5.3981e-11,0.234454,6,4.6962e-14,8.6457e-13,0.24904,0.014586,10.267759074383815
chr11,61829485,61829523,1.0182e-05,0.328173,4,4.098e-09,3.5814e-07,0.80874,0.48056,4.992166907298681
chr11,61955541,61956051,1.4912999999999999e-236,0.614476,28,5.3513e-14,7.1705e-74,0.70448,0.090002,235.82643498214134
chr11,62547309,62547450,9.6176e-11,0.230432,14,2.9068e-11,1.5887e-12,0.31615,0.085722,10.016933289375459
chr11,62602210,62602808,3.726e-27,0.306686,41,4.3965e-14,1.1332e-29,0.56257,0.25588,26.428757149439775
chr11,62687610,62688376,1.4912999999999999e-236,0.469373,39,5.9508e-14,1.7164000000000002e-84,0.83,0.36062,235.82643498214134
chr11,62856678,62856915,1.887e-06,0.315796,7,3.7888e-10,5.8906e-08,0.51922,0.20342,5.724228099835068
chr11,63020830,63020883,0.00019777,0.274564,4,1.0367e-07,8.6046e-06,0.75512,0.48055,3.703839586462742
chr11,63490945,63491000,4.0901e-06,0.206309,7,3.3125e-12,1.3489e-07,0.23449,0.028176,5.388266073675475
chr11,63919429,63919687,2.0025e-07,0.294965,6,1.4269e-10,5.3672e-09,0.33702,0.042059,6.698427475243725
chr11,64007470,64008174,1.4912999999999999e-236,0.223676,32,3.5194e-14,6.4731e-48,0.24869,0.02501,235.82643498214134
chr11,64040752,64040899,1.2114e-05,0.222216,4,1.6996e-09,4.302e-07,0.8467,0.62448,4.9167124306727175
chr11,64060335,64060786,2.1798e-19,0.500903,12,4.0745e-14,1.3205999999999999e-21,0.61091,0.11001,18.66158335175364
chr11,64061439,64061509,0.00011082,0.338467,4,2.2424e-08,4.6037e-06,0.54466,0.20619,3.9553818541761148
chr11,63916270,63916347,8.0428e-13,0.342964,6,5.6177e-14,1.0146e-14,0.50228,0.15931,12.094592730747456
chr11,63918092,63918120,4.1125e-06,0.226999,4,1.6987e-08,1.357e-07,0.25328,0.026281,5.385894089041969
chr11,63998842,64000233,1.4912999999999999e-236,0.59506,48,2.498e-14,9.2112e-99,0.70203,0.10697,235.82643498214134
chr11,64000345,64000392,1.4222e-15,0.519527,6,4.1522e-14,1.2976e-17,0.56454,0.045017,14.847039325695752
chr11,64000412,64000799,6.3633e-32,0.238166,20,4.0634e-14,1.3727000000000001e-34,0.24535,0.0071837,31.196317601316146
chr11,64000823,64001292,1.4912999999999999e-236,0.485995,36,5.5067e-14,1.753e-61,0.55845,0.072451,235.82643498214134
chr11,64247717,64247787,2.0885e-15,0.334339,11,4.3632e-14,1.939e-17,0.70254,0.3682,14.68016552039886
chr11,64234099,64234290,8.7935e-35,0.506371,18,3.8414e-14,1.5466e-37,0.55629,0.049922,34.05583823207705
chr11,64235217,64235281,1.2572e-07,0.216633,6,1.0101e-11,3.2695e-09,0.25815,0.041513,6.900595627654457
chr11,64284225,64284289,5.9073e-09,0.280334,4,2.5998e-12,1.2532e-10,0.32838,0.048048,8.22861097310088
chr11,64297148,64297190,1.0127e-05,0.279368,4,9.3829e-07,3.5601e-07,0.53164,0.25227,4.994519190020599
chr11,64342481,64342590,2.8756e-13,0.342501,12,4.1855e-14,3.4173e-15,0.42408,0.081584,12.541271525060502
chr11,64396118,64396236,0.00017859,0.294606,4,7.9539e-08,7.7106e-06,0.37245,0.077841,3.748142862728584
chr11,64291230,64291413,4.9026e-15,0.442857,8,4.7518e-14,4.7454e-17,0.64717,0.20432,14.309573539117544
chr11,64409527,64409561,8.5043e-05,0.203109,4,1.6753e-07,3.4575e-06,0.76978,0.56667,4.070361427924259
chr11,64638400,64638481,1.0653e-16,0.411331,9,4.4853e-14,8.542700000000001e-19,0.87407,0.46274,15.972528072978722
chr11,64606987,64607005,0.00020802,0.246564,4,2.1413e-08,9.091e-06,0.82847,0.5819,3.68189490795996
chr11,64711516,64711584,2.0732e-14,0.421606,7,4.7518e-14,2.1561e-16,0.49464,0.07303,13.683358799832506
chr11,64851308,64851487,0.00017265,0.329697,4,1.8592e-06,7.4315e-06,0.47169,0.14199,3.762833417314527
chr11,64858746,64858962,0.00044903,0.33792,4,0.00012297,2.0886e-05,0.54792,0.21,3.3477246425173566
chr11,64853753,64853986,0.0021064,0.211868,12,5.051e-09,0.00011165,0.57943,0.36756,2.6764591539019884
chr11,64871241,64871318,1.0587e-09,0.498218,4,4.3965e-14,2.0286e-11,0.9091,0.41088,8.975227086920368
chr11,64844264,64844300,4.6617e-11,0.211608,4,2.0672e-13,7.407e-13,0.23805,0.02644,10.33145567859253
chr11,64803916,64804137,0.013325,0.254742,4,0.00014003,0.0008456,0.72883,0.47409,1.87533278230139
chr11,65047474,65047808,1.0664e-12,0.351029,12,4.1744e-14,1.3688e-14,0.40626,0.055235,11.972079863594198
chr11,64925173,64925211,3.2869e-10,0.408756,4,1.4222e-13,5.8264e-12,0.45578,0.047028,9.4832135086074
chr11,65133561,65133652,1.0126e-06,0.328446,6,1.6485e-09,3.0367e-08,0.45456,0.12611,5.994562076949178
chr11,65116755,65117029,5.8305e-16,0.224423,24,4.452e-14,5.099e-18,0.38028,0.15586,15.234294200313052
chr11,65405212,65405300,1.0427e-09,0.272777,5,4.2744e-14,1.9967e-11,0.9166,0.64383,8.981840626459089
chr11,65355912,65356095,3.1666e-18,0.277264,13,4.5519e-14,2.1562e-20,0.85692,0.57966,17.499406792568784
chr11,65553507,65554119,0.0002924,0.2154,8,1.1169e-05,1.3134e-05,0.59137,0.37597,3.534022631714177
chr11,65552019,65552247,0.0004975,0.239033,4,1.5593e-05,2.3326e-05,0.71017,0.47114,3.3032069149182557
chr11,65557258,65557802,9.1349e-16,0.326049,18,4.5297e-14,8.1508e-18,0.41027,0.084216,15.039296202518987
chr11,65539737,65539968,9.899300000000001e-30,0.326917,22,3.6526e-14,2.513e-32,0.77453,0.44761,29.004395514178768
chr11,65573506,65574084,0.32837,0.219162,4,0.0026989,0.034158,0.57449,0.35533,0.48363652703858484
chr11,65613163,65613556,0.078753,0.224987,4,0.00053199,0.0062769,0.33509,0.11011,1.1037328933017967
chr11,65634145,65634231,9.9929e-07,0.203424,6,1.1277e-09,2.9932e-08,0.92855,0.72513,6.000308458597916
chr11,65803713,65803969,6.5978e-07,0.20675,7,1.8249e-11,1.9166e-08,0.78154,0.57479,6.180600853418267
chr11,65781538,65781668,2.0063e-16,0.201196,15,4.2411e-14,1.6571e-18,0.23509,0.033896,15.697604126847434
chr11,65781676,65781709,2.8746e-13,0.593389,4,4.6296e-14,3.4155e-15,0.78548,0.19209,12.541422578758212
chr11,65781722,65781788,1.8087e-06,0.269701,4,6.6603e-11,5.634e-08,0.90363,0.63392,5.742633461414985
chr11,65788085,65788100,1.8972e-09,0.383753,4,3.0831e-13,3.753e-11,0.50517,0.12142,8.721886884020167
chr11,65872460,65872642,5.8643e-19,0.324179,19,4.1411e-14,3.692499999999999e-21,0.54203,0.21785,18.231783820595453
chr11,66021680,66021715,8.6528e-06,-0.355421,4,6.3154e-09,3.0058e-07,0.52052,0.87594,5.062843334410496
chr11,66049037,66049463,1.4021e-18,0.235052,15,4.3299e-14,9.2168e-21,0.28976,0.054707,17.853221010692167
chr11,66012068,66012204,1.0213e-11,0.307887,13,4.3632e-14,1.4789e-13,0.43473,0.12684,10.990846668092292
chr11,66012207,66012316,0.00018759,0.203186,8,1.3656e-06,8.1321e-06,0.56873,0.36555,3.726790316599669
chr11,66069542,66069722,1.3813e-05,0.288204,4,9.4567e-05,4.9417e-07,0.38615,0.097942,4.859711988188133
chr11,66258776,66258918,2.8887e-05,0.316156,4,2.9534e-08,1.0881e-06,0.59286,0.27671,4.539297558574547
chr11,66313410,66313532,2.8169e-07,0.286566,9,3.9468e-13,7.7304e-09,0.69676,0.4102,6.550228570202389
chr11,66291656,66291702,5.0884e-12,0.364615,8,4.5297e-14,7.0804e-14,0.45621,0.091595,11.29341875605371
chr11,66292360,66292382,0.00056004,0.272823,4,1.284e-08,2.6542e-05,0.44177,0.16895,3.251780953067219
chr11,66419917,66419971,1.643e-06,0.321038,4,9.0832e-08,5.0883e-08,0.49616,0.17512,5.784362436564939
chr11,66316992,66317159,3.7448e-10,0.463885,6,4.2744e-14,6.6883e-12,0.5407,0.076818,9.426571371880614
chr11,66421328,66421373,1.1294e-09,0.438335,4,5.2036e-13,2.1715e-11,0.53535,0.09702,8.94715221659914
chr11,66421380,66421663,0.043942,0.218533,4,4.6585e-05,0.0032183,0.30357,0.085035,1.3571201802512665
chr11,66559132,66559180,1.3724e-07,0.222517,6,4.3465e-11,3.5875e-09,0.76257,0.54005,6.8625192906158645
chr11,66559196,66559291,3.2034e-13,0.386047,7,4.3965e-14,3.8334e-15,0.57029,0.18424,12.494388828758447
chr11,66559504,66559882,1.418e-06,0.270954,10,7.8321e-10,4.3499e-08,0.54407,0.27312,5.848323769152953
chr11,66546793,66546850,3.7533e-07,0.305648,4,6.02e-12,1.0504e-08,0.34683,0.04118,6.425586721188441
chr11,66546894,66547058,4.9078000000000005e-33,0.471069,16,4.0523e-14,9.6451e-36,0.76328,0.29222,32.309113143717276
chr11,66728839,66728914,7.5503e-12,0.351361,8,4.0412e-14,1.0721e-13,0.47431,0.12295,11.122035791979272
chr11,67057011,67057148,4.0577e-09,0.325795,11,4.7184e-14,8.3884e-11,0.47603,0.15024,8.391720065030812
chr11,67261078,67261361,0.0001701,0.309144,4,5.0564e-07,7.3122e-06,0.64719,0.33805,3.769295686387431
chr11,67261719,67261787,1.4841e-05,0.397777,4,4.8407e-10,5.3407e-07,0.70109,0.30332,4.828536834916156
chr11,67286356,67286414,1.8896e-06,0.253265,9,2.3921e-10,5.9001e-08,0.57773,0.32447,5.723630119730561
chr11,67117851,67118005,2.199e-22,0.250701,23,4.6074e-14,1.0064e-24,0.26067,0.0099737,21.65777477063921
chr11,67370410,67370551,1.6129e-11,0.305357,8,3.9524e-14,2.401e-13,0.78387,0.47852,10.792392558088086
chr11,67372007,67372241,2.1778e-07,0.298665,7,1.1607e-07,5.8741e-09,0.45979,0.16112,6.661982006529112
chr11,67418629,67418998,2.2568e-09,0.284479,13,6.4282e-14,4.5147e-11,0.63901,0.35453,8.64650692685269
chr11,67415272,67415878,5.46e-32,0.314287,25,5.0737e-14,1.1712e-34,0.34613,0.031842,31.262807357295262
chr11,67440091,67440179,1.9695000000000001e-19,0.391339,8,4.6074e-14,1.186e-21,0.87515,0.48381,18.70564401485484
chr11,67442933,67443373,5.8289e-07,0.23072,14,6.529e-12,1.6784e-08,0.69977,0.46905,6.234413395327445
chr11,67504074,67504266,8.843e-13,0.209908,11,4.0856e-14,1.1226e-14,0.23218,0.022272,12.053400374984868
chr11,67616329,67616390,0.082552,0.2305,4,9.7744e-05,0.0066256,0.62307,0.39257,1.083272400554525
chr11,67507595,67507735,1.4262e-19,0.387116,16,4.0523e-14,8.44e-22,0.49724,0.11013,18.845819567888174
chr11,67650613,67651090,1.5055e-16,-0.273426,11,4.7296e-14,1.2256e-18,0.10034,0.37377,15.822319240151222
chr11,67645544,67645726,9.6739e-08,0.211337,5,1.0339e-11,2.4697e-09,0.93213,0.7208,7.014398406266631
chr11,67711392,67711448,2.8154e-09,0.403234,4,1.2523e-12,5.7065e-11,0.43003,0.026801,8.55045989372502
chr11,67850795,67850922,0.0015182,0.260768,4,8.99e-06,7.8263e-05,0.60792,0.34715,2.8186710129102663
chr11,67991032,67991201,8.763600000000001e-20,0.554274,6,4.2299e-14,5.0731e-22,0.88552,0.33125,19.057317453310926
chr11,68010560,68010679,2.0176e-07,-0.355585,4,4.3044e-12,5.4109e-09,0.1689,0.52449,6.695164930770994
chr11,68036361,68036601,1.6036e-11,-0.373672,10,1.6209e-13,2.3857e-13,0.40604,0.77971,10.794903952421516
chr11,68040813,68040934,9.0754e-05,0.26795,4,8.3143e-08,3.7102e-06,0.37309,0.10514,4.042134224257207
chr11,68003317,68003381,1.0427e-05,0.244723,6,7.1986e-07,3.6704e-07,0.27374,0.029022,4.98184062645909
chr11,68128357,68128449,6.3984e-08,0.208963,9,6.0618e-14,1.5895e-09,0.23921,0.030246,7.193928613210554
chr11,68038649,68038801,0.014059,0.254041,4,5.3422e-05,0.00089779,0.67481,0.42076,1.8520455690691795
chr11,68038815,68038844,6.5113e-10,0.351998,5,6.9611e-14,1.2053e-11,0.42255,0.070552,9.186332294617305
chr11,68331345,68331529,0.001042,0.228,5,0.0004154,5.1967e-05,0.53258,0.30458,2.9821322810364945
chr11,68380547,68380886,3.5001e-08,0.402518,8,9.2681e-12,8.3555e-10,0.5913,0.18878,7.455919547413216
chr11,68374027,68374284,1.2458e-13,0.489856,8,4.1189e-14,1.4164e-15,0.64386,0.15401,12.904551673461878
chr11,68684050,68684209,0.0014389,0.290455,4,1.1495e-06,7.3836e-05,0.66261,0.37215,2.8419693874096597
chr11,68685015,68685197,1.1647e-09,0.257318,12,9.1593e-14,2.2431e-11,0.33772,0.080401,8.933785924528756
chr11,68750235,68750639,1.4912999999999999e-236,0.441253,47,3.8747e-14,3.3874e-55,0.56672,0.12547,235.82643498214134
chr11,68750883,68750942,0.0001291,0.257078,4,1.0818e-05,5.4254e-06,0.27563,0.018555,3.8890737577335797
chr11,68854044,68854540,0.0085066,0.219563,7,0.0032378,0.00051591,0.80161,0.58205,2.070243988245645
chr11,69014503,69014761,1.1305e-07,0.225261,7,3.274e-13,2.9186e-09,0.83109,0.60583,6.946729433318621
chr11,69011275,69011522,0.00063359,0.254139,7,4.832e-07,3.0318e-05,0.58628,0.33214,3.1981916858678865
chr11,69012886,69013733,2.1384e-10,0.224754,18,4.1189e-14,3.695e-12,0.35363,0.12888,9.66991105425152
chr11,69122851,69122897,2.0387e-08,0.386561,4,1.6864e-13,4.6979e-10,0.88387,0.49731,7.69064667708122
chr11,69148965,69149074,1.8076e-17,-0.757317,5,4.1411e-14,1.331e-19,0.12515,0.88247,16.742897667340834
chr11,69166240,69166558,0.0014378,-0.245157,4,0.00051638,7.3767e-05,0.32923,0.57439,2.842301520724484
chr11,69192348,69192647,1.3223e-06,0.307195,6,1.2335e-12,4.0379e-08,0.77145,0.46426,5.8786700020639095
chr11,69156104,69156158,0.00060195,0.22491,4,3.099e-06,2.8702e-05,0.77313,0.54822,3.22043958121048
chr11,69157266,69157476,3.7766e-22,0.408006,14,4.019e-14,1.7697000000000002e-24,0.64163,0.23362,21.422899011198986
chr11,69374450,69374798,0.0013334,0.323909,5,5.0567e-09,6.7959e-05,0.46164,0.13774,2.875039549210455
chr11,69414959,69415109,0.021695,0.200291,5,0.044884,0.001457,0.45616,0.25587,1.6636403455347692
chr11,69471066,69471130,0.00055744,0.270947,4,1.7795e-08,2.6401e-05,0.80702,0.53608,3.2538018710084495
chr11,69471514,69471583,3.0313e-13,0.493667,6,4.6518e-14,3.6127e-15,0.74705,0.25339,12.518371080492422
chr11,69636394,69636746,2.5154000000000003e-31,0.280241,34,4.8406e-14,5.6278000000000006e-34,0.4358,0.15556,30.59939294341931
chr11,69640923,69640962,5.7027e-15,0.203515,6,4.2188e-14,5.5565e-17,0.21295,0.0094381,14.24391947459612
chr11,69801522,69801588,0.00073784,0.23277,4,0.00061682,3.5756e-05,0.52151,0.28874,3.132037804370281
chr11,69819721,69819804,3.1949e-07,0.22467,6,7.9304e-12,8.8477e-09,0.27425,0.049583,6.495542730659838
chr11,69862497,69862605,0.02569,0.206425,4,0.00022592,0.0017602,0.6234,0.41697,1.5902358957336538
chr11,69891793,69892111,5.3058e-06,0.261877,4,1.2974e-06,1.7812e-07,0.7247,0.46282,5.275249124601224
chr11,69703807,69703895,7.7192e-06,0.223367,6,4.9377e-10,2.6615e-07,0.28673,0.063359,5.112427706605794
chr11,69986084,69986325,3.0837e-10,0.330712,10,4.5297e-14,5.4445e-12,0.43766,0.10695,9.510927879220938
chr11,69986461,69987049,0.046808,0.204297,4,0.0014124,0.0034581,0.49621,0.29192,1.3296799148973382
chr11,69818776,69819057,2.7768e-39,0.230997,41,5.2514e-14,3.6156e-42,0.28802,0.057028,38.55645539933664
chr11,69773897,69774316,4.7978e-11,0.214468,21,4.4853e-14,7.6376e-13,0.3431,0.12863,10.318957859891896
chr11,69774832,69774928,2.4611e-11,0.23506,14,3.9746e-14,3.7558e-13,0.31942,0.084359,10.608870739582098
chr11,70423878,70424341,2.9237e-20,-0.425098,9,3.9857e-14,1.6357e-22,0.12323,0.54833,19.53406719225753
chr11,70443741,70443968,8.5678e-09,0.26148,7,5.0848e-14,1.8638e-10,0.78217,0.52069,8.06713067988747
chr11,70078640,70078725,1.4736e-09,0.203425,11,4.0967e-14,2.8793e-11,0.26336,0.059933,8.831620387147225
chr11,70078912,70078957,3.957e-15,0.322566,9,4.4853e-14,3.7932e-17,0.42518,0.10261,14.402633949733973
chr11,70271542,70271667,0.00028256,0.203777,4,5.089e-08,1.2653e-05,0.24829,0.044517,3.5488893181025256
chr11,70663102,70663259,5.9233e-06,0.232987,4,2.1413e-08,2.005e-07,0.40642,0.17343,5.227436270896938
chr11,70661701,70662093,2.5843e-19,0.31716,22,4.1078e-14,1.5744999999999998e-21,0.44956,0.1324,18.587657072417674
chr11,70662250,70662268,2.8869e-07,0.245389,4,3.8471e-12,7.9387e-09,0.28742,0.042032,6.539568259486222
chr11,71406792,71406882,0.00059607,-0.301967,5,7.6421e-08,2.8374e-05,0.44546,0.74742,3.224702735513787
chr11,71252114,71252162,1.6911e-09,0.325136,4,6.9167e-14,3.3271e-11,0.35931,0.034171,8.771830710460149
chr11,72239298,72239571,0.0059072,0.220237,8,1.5e-07,0.00034522,0.4205,0.20026,2.228618324990201
chr11,72625826,72625946,3.7751e-16,0.528771,6,4.4076e-14,3.2226e-18,0.82333,0.29456,15.423071539697581
chr11,72243771,72243888,4.8894e-23,0.392725,16,4.7184e-14,2.1142e-25,0.53899,0.14626,22.31074443181232
chr11,72243909,72244004,5.1255e-16,0.351183,13,4.3632e-14,4.4513e-18,0.44858,0.097392,15.290263762145557
chr11,72584379,72584415,9.908e-06,0.327034,5,1.2888e-09,3.4768e-07,0.54603,0.219,5.0040140020862
chr11,72642044,72642209,0.001371,0.261671,4,7.3395e-07,7.0025e-05,0.38924,0.12757,2.8629625452104874
chr11,72781079,72781166,8.4531e-08,0.201949,7,2.7922e-12,2.1387e-09,0.86687,0.66492,7.072983993299126
chr11,72781217,72781247,1.7029e-11,0.519714,4,3.8471e-12,2.5432e-13,0.6875,0.16778,10.768810854517332
chr11,72781252,72781415,2.4785000000000003e-25,0.360536,15,4.3743e-14,8.790399999999999e-28,0.40305,0.04251,24.60581107675883
chr11,73264467,73264750,1.4912999999999999e-236,0.448285,26,3.0642e-14,5.993799999999999e-52,0.63532,0.18703,235.82643498214134
chr11,72822178,72822561,1.4912999999999999e-236,0.40661,37,1.7097e-14,7.672099999999999e-87,0.89146,0.48485,235.82643498214134
chr11,73217995,73218041,5.7778e-09,0.397373,4,1.0836e-13,1.2239e-10,0.60689,0.20952,8.238237495444347
chr11,73957710,73958210,1.71e-07,0.239983,7,1.1608e-11,4.5345e-09,0.79541,0.55543,6.767003889607846
chr11,73983642,73983740,7.2878e-06,0.282098,6,0.00058659,2.5039e-07,0.46793,0.18583,5.137403554268896
chr11,74697110,74697175,0.0020463,0.250202,4,1.0178e-06,0.00010816,0.56742,0.31721,2.6890306957491896
chr11,74683430,74683461,2.2731e-06,0.208915,6,5.0327e-11,7.1951e-08,0.25677,0.047854,5.643381458030909
chr11,75339975,75340068,0.031689,0.220796,4,2.3986e-05,0.0022244,0.57183,0.35103,1.499091465490491
chr11,74731780,74731854,2.2961e-07,0.260285,7,4.062e-11,6.2232e-09,0.45049,0.19021,6.639009201421079
chr11,75429772,75429942,9.0998e-16,0.289638,21,4.6629e-14,8.1172e-18,0.53995,0.25031,15.040968152717465
chr11,76241547,76241883,1.0288e-10,0.209853,11,3.223e-13,1.7035e-12,0.74363,0.53378,9.987669044419853
chr11,76784498,76784739,2.7015e-16,0.263124,16,3.9857e-14,2.2713e-18,0.43028,0.16715,15.568395028124785
chr11,77046279,77046302,3.1918e-08,0.250948,4,1.7233e-10,7.5777e-10,0.29072,0.039776,7.495964329607536
chr11,77040209,77040345,6.525200000000001e-19,0.329733,16,4.4742e-14,4.137199999999999e-21,0.8035,0.47377,18.18540617248543
chr11,77138001,77138054,0.031884,0.219203,4,3.411e-05,0.0022396,0.75739,0.53819,1.4964271995420977
chr11,77138139,77138391,1.4912999999999999e-236,0.462813,27,4.1855e-14,1.3614e-67,0.64654,0.18373,235.82643498214134
chr11,77473025,77473276,0.085879,0.206152,4,0.0011618,0.0069374,0.32336,0.11721,1.0661130212573355
chr11,78463955,78464046,0.01596,-0.236596,7,0.057676,0.0010337,0.67622,0.91282,1.7969671129852895
chr11,78196193,78196651,1.4912999999999999e-236,0.317916,36,4.0412e-14,4.0589e-69,0.90995,0.59204,235.82643498214134
chr11,79437593,79437635,1.7993e-07,0.259303,8,3.2663e-13,4.7871e-09,0.308,0.048701,6.744896420043897
chr11,86374851,86374895,2.8588e-14,0.556599,5,4.0079e-14,3.0182e-16,0.67318,0.11658,13.54381622657087
chr11,88336397,88336452,0.49422,-0.231281,4,0.096102,0.056712,0.66494,0.89622,0.30607968363267224
chr11,89491341,89491567,5.8985e-10,0.25872,13,4.6185e-14,1.0837e-11,0.34973,0.091014,9.229258416247225
chr11,92969681,92970018,2.138e-22,0.274017,29,4.7962e-14,9.7693e-25,0.35896,0.084939,21.66999229912724
chr11,94740414,94740434,3.9457e-08,0.223005,6,6.4948e-14,9.4901e-10,0.2738,0.0508,7.403875938165808
chr11,92225518,92225883,0.0023412,0.208826,4,1.3506e-06,0.00012532,0.23963,0.030808,2.630561484557857
chr11,92226160,92226201,2.2317e-10,0.282398,9,4.6407e-14,3.8627e-12,0.347,0.064601,9.651364186571955
chr11,92226724,92226753,1.1424e-07,0.360907,4,3.8944e-11,2.9514e-09,0.44662,0.085713,6.942181805567901
chr11,95037681,95037964,1.4912999999999999e-236,0.304129,38,3.8303e-14,1.786e-46,0.57314,0.26901,235.82643498214134
chr11,96341704,96341835,9.442300000000001e-35,0.586687,11,4.2299e-14,1.663e-37,0.6881,0.10141,34.02492220531603
chr11,95149896,95150185,5.4491e-11,0.46047,4,4.8295e-14,8.7312e-13,0.89019,0.42972,10.263675222000519
chr11,95150564,95150684,7.8756e-18,0.446669,8,4.3299e-14,5.5999e-20,0.46941,0.022743,17.103716349695453
chr11,95150789,95150822,8.4512e-08,0.207637,6,5.1492e-13,2.138e-09,0.22061,0.012974,7.07308162047317
chr11,94544952,94545901,1.4912999999999999e-236,-0.447166,54,5.5511e-14,2.5682e-68,0.29406,0.74123,235.82643498214134
chr11,101582771,101583778,3.554e-32,0.248801,33,4.4631e-14,7.519800000000001e-35,0.29103,0.042228,31.449282576530717
chr11,102047277,102047720,3.9282e-32,0.232414,31,4.774e-14,8.3497e-35,0.26733,0.034919,31.40580640869436
chr11,104339638,104339977,9.9992e-10,-0.352766,11,4.2966e-14,1.9097e-11,0.51893,0.8717,9.000034744948369
chr11,105610049,105610426,1.4909e-12,0.356021,10,4.2633e-14,1.9478e-14,0.40684,0.050823,11.826551485255685
chr11,101127323,101127341,8.12e-09,0.3331,4,6.0829e-13,1.7609e-10,0.37321,0.040115,8.090443970758825
chr11,101127514,101127563,1.4635e-14,0.309095,9,4.7629e-14,1.4974e-16,0.3385,0.029404,13.834607273230189
chr11,101127571,101127708,9.6257e-30,0.203617,20,5.0293e-14,2.4388999999999998e-32,0.23007,0.026449,29.016567677914725
chr11,101127716,101128434,1.4912999999999999e-236,0.296274,61,5.7399e-14,4.2455999999999995e-89,0.33499,0.03872,235.82643498214134
chr11,110208910,110209010,0.00067488,0.203523,4,4.2778e-07,3.2458e-05,0.87147,0.66795,3.1707734419406077
chr11,110092538,110092596,1.2312e-12,0.34231,6,4.0856e-14,1.5911e-14,0.35718,0.01487,11.909671393176577
chr11,111379240,111379497,5.3592e-17,0.477318,11,4.7184e-14,4.1738000000000003e-19,0.70593,0.22861,16.270900035216957
chr11,111514844,111514977,2.3196e-17,0.512245,9,4.7629e-14,1.7361000000000001e-19,0.69914,0.1869,16.63458689992382
chr11,111912696,111912860,3.858e-11,0.298334,11,4.0967e-14,6.0685e-13,0.44661,0.14828,10.413637776692134
chr11,111298584,111298760,9.594e-15,0.388797,12,4.4187e-14,9.6232e-17,0.66076,0.27196,14.018000285870121
chr11,111937378,111937620,2.8083e-14,0.364796,10,4.6296e-14,2.9614e-16,0.44672,0.081924,13.551556500037524
chr11,113475349,113475437,1.866e-17,0.256202,16,5.0071e-14,1.3776e-19,0.31166,0.055454,16.729088360589518
chr11,114170896,114171637,0.012497,0.26475,7,5.0719e-06,0.00078817,0.79841,0.53366,1.903194230177283
chr11,114036567,114036608,4.5221e-15,0.460442,7,4.7407e-14,4.359e-17,0.65344,0.193,14.344659838061425
chr11,115660542,115660620,8.588e-07,0.311247,6,2.9627e-11,2.5429e-08,0.49311,0.18186,6.066107964235789
chr11,116580871,116581180,5.8578e-18,0.299887,19,4.2633e-14,4.1168e-20,0.3645,0.064613,17.232265460305353
chr11,117663992,117664090,0.011141,0.304924,4,2.3986e-05,0.00069475,0.51047,0.20555,1.953075825769965
chr11,117795174,117796318,5.9682e-16,0.232383,28,4.6296e-14,5.2295e-18,0.32472,0.092337,15.22415663167463
