chrom,start,end,q_value,mean_difference,num_CpGs,p_mwu,p_2d_ks,mean_g1,mean_g2,log_q_value
chr15,99507449,99507552,0.00055933,-0.231904,4,1.0242e-06,2.5443e-05,0.39995,0.63185,3.2523318864020463
chr15,100115216,100115277,1.1604e-09,0.254737,4,6.195e-14,2.664e-11,0.84892,0.59419,8.935392279869374
chr15,100373656,100373834,4.7934e-27,0.215828,22,3.8303e-14,2.9782e-29,0.31172,0.095893,26.319356328457754
chr15,100544526,100544923,0.0,0.34829,24,4.6629e-14,1.5856e-45,0.73216,0.38387,inf
chr15,100973152,100974006,0.0,0.5652,54,0.0,4.6478e-185,0.68722,0.12202,inf
chr15,100880473,100880926,1.4309e-35,0.23611,35,5.54e-14,5.7215e-38,0.32936,0.093246,34.84439071632109
chr16,353201,353461,2.1539e-12,0.224363,17,4.3965e-14,3.8521e-14,0.33438,0.11001,11.666774463738285
chr16,424069,424715,1.3749e-06,-0.201631,11,2.8288e-11,4.3828e-08,0.51309,0.71472,5.861728888035551
chr16,546402,546548,4.7556e-10,-0.218043,7,3.3274e-12,1.0526e-11,0.61952,0.83756,9.322794681618186
chr16,546830,547717,0.0,-0.321791,24,4.2299e-14,4.3950000000000005e-58,0.31653,0.63832,inf
chr16,559724,559899,6.9373e-14,0.289788,8,4.0745e-14,1.0837e-15,0.46401,0.17422,13.158809524251023
chr16,559900,560041,1.5901e-30,0.207604,14,3.7303e-14,8.1751e-33,0.24651,0.038904,29.798575562420087
chr16,660633,661186,0.0,0.348598,26,3.9302e-14,4.8864e-61,0.41717,0.068573,inf
chr16,677112,677573,3.8624000000000004e-33,0.266787,21,4.9183e-14,1.747e-35,0.74293,0.47614,32.41314275158275
chr16,716219,716380,4.1635e-08,0.206899,6,2.4525e-13,1.1141e-09,0.35469,0.14779,7.380541431005684
chr16,781288,781598,1.0297e-07,-0.258833,5,5.9952e-14,2.8676e-09,0.28277,0.54161,6.987289287258213
chr16,825160,825268,7.6463e-08,-0.253542,4,9.6685e-12,2.1022e-09,0.5649,0.81844,7.116548666585285
chr16,813301,813315,0.0028622,0.200711,4,2.6289e-07,0.00014799,0.50691,0.3062,2.5433000226162075
chr16,977507,977667,2.2586e-13,0.218825,8,4.6074e-14,3.6896e-15,0.73149,0.51266,12.646160676195457
chr16,1002798,1003210,5.9383e-09,-0.394137,4,4.885e-14,1.4642e-10,0.42819,0.82233,8.226337865841781
chr16,991684,991902,2.6802e-05,-0.242547,4,5.2786e-12,9.9902e-07,0.61132,0.85386,4.571832797144518
chr16,1021513,1021569,3.4358e-05,-0.207614,4,3.2683e-07,1.2989e-06,0.66367,0.87128,4.463972124649988
chr16,1028236,1028688,7.1505e-12,-0.236735,13,4.452e-14,1.3369e-13,0.35753,0.59426,11.145663589017277
chr16,1065907,1065963,9.021e-15,0.215468,12,4.0412e-14,1.3038e-16,0.42213,0.20666,14.04474531717982
chr16,1095124,1095210,8.2703e-05,-0.214356,4,1.167e-07,3.3064e-06,0.3697,0.58406,4.082478736398907
chr16,1093531,1093679,4.5453e-21,0.215041,18,4.4298e-14,4.1038e-23,0.52736,0.31231,20.34243744708562
chr16,1144003,1144082,1.3354e-15,-0.353008,6,4.4187e-14,1.8153e-17,0.47442,0.82743,14.874388628102537
chr16,1163351,1163544,0.00040013,-0.225472,4,1.032e-05,1.7796e-05,0.50273,0.7282,3.397798885896628
chr16,1163692,1163822,7.9846e-05,-0.248074,4,2.0728e-07,3.1859e-06,0.45442,0.70249,4.097746835586113
chr16,1208407,1208485,3.2771e-08,-0.23666,4,5.7958e-08,8.6723e-10,0.43611,0.67277,7.484510306012936
chr16,1215604,1216104,0.0076982,-0.209119,4,0.00027263,0.00043373,0.66326,0.87238,2.1136108100811173
chr16,1247303,1247388,1.8991e-08,-0.210278,7,2.5302e-13,4.9161e-10,0.35795,0.56823,7.721452166224147
chr16,1261063,1261232,7.2504e-18,0.312476,8,4.5408e-14,8.2794e-20,0.53119,0.21871,17.139638033015114
chr16,1379839,1379910,2.4413e-12,0.323682,6,4.5408e-14,4.3818e-14,0.4732,0.14952,11.612378848874913
chr16,1483614,1483730,1.0429e-06,-0.268251,4,2.9071e-11,3.2804e-08,0.39344,0.66169,5.981757332542091
chr16,1488242,1488420,9.7681e-06,-0.240809,8,8.1085e-11,3.4464e-07,0.5791,0.81991,5.010189902991728
chr16,1533412,1534201,2.5405999999999998e-23,0.280136,18,4.2522e-14,1.9789e-25,0.46558,0.18545,22.595063706247302
chr16,1871929,1872071,1.231e-14,0.271822,9,4.6185e-14,1.7995e-16,0.70177,0.42995,13.909741947068683
chr16,1979180,1979805,0.0,0.447059,15,4.1078e-14,8.4657e-55,0.73322,0.28616,inf
chr16,2004183,2004237,4.0143e-10,0.25186,7,4.6296e-14,8.8234e-12,0.5125,0.26064,9.396390174579963
chr16,1992518,1992889,0.0,0.305733,34,4.8073e-14,2.7952e-58,0.55597,0.25024,inf
chr16,2143212,2143708,7.058e-12,-0.275418,7,4.2522e-14,1.3189e-13,0.62844,0.90386,11.15131834597605
chr16,2124238,2126182,7.1129e-14,0.209432,23,4.6851e-14,1.1125e-15,0.48054,0.27111,13.147953296989408
chr16,2020628,2020977,0.0,0.306899,28,4.8961e-14,2.9398e-56,0.36813,0.061233,inf
chr16,2178941,2179214,0.0,0.486592,26,6.084e-14,1.1699999999999999e-119,0.85509,0.36849,inf
chr16,2236367,2238137,0.0,0.377657,53,0.0,2.185e-97,0.55825,0.18059,inf
chr16,2341264,2342103,2.1310000000000002e-26,0.201933,41,0.0,1.3777999999999999e-28,0.50065,0.29871,25.671416550285798
chr16,2817562,2817706,9.5567e-11,-0.20155,8,3.835e-11,1.9828e-12,0.43685,0.6384,10.019692046971208
chr16,2841303,2841391,0.0030401,-0.239339,4,8.887e-08,0.00015796,0.54623,0.78557,2.5171121306235142
chr16,2979784,2979799,7.58e-07,-0.229827,4,5.4401e-14,2.3422e-08,0.22954,0.45937,6.120330794367947
chr16,3012900,3012973,4.1203e-13,0.338466,4,4.3521e-14,6.8859e-15,0.71276,0.3743,12.385071161733542
chr16,3018011,3018202,1.1197000000000001e-31,0.335879,15,5.0071e-14,5.4395e-34,0.47816,0.14228,30.950898321791442
chr16,2966697,2967638,0.0,0.316683,45,1.0,1.235e-57,0.48165,0.16496,inf
chr16,2968619,2968820,1.3337e-13,0.209194,18,4.6407e-14,2.1417e-15,0.3019,0.092705,12.874941848827927
chr16,3028102,3028238,2.5165e-20,0.244354,20,5.0737e-14,2.3879e-22,0.33266,0.088304,19.599203065266842
chr16,3058288,3058331,2.0617e-05,0.212243,6,2.5164e-05,7.5589e-07,0.36336,0.15111,4.685774529073504
chr16,3138372,3138539,6.5665e-11,-0.236453,11,4.5297e-14,1.3411e-12,0.61886,0.85531,10.18266605140054
chr16,3254350,3254619,3.9704999999999996e-28,0.217523,15,4.5852e-14,2.3176000000000003e-30,0.81443,0.59691,27.40115479964297
chr16,3284133,3284152,4.7232e-10,0.342037,4,4.0079e-14,1.0451e-11,0.52582,0.18378,9.32576366419307
chr16,3191860,3191935,2.6401e-06,0.296788,4,1.6812e-11,8.6983e-08,0.42067,0.12388,5.578379622893167
chr16,3192621,3193493,8.197700000000001e-33,0.257942,21,4.0079e-14,3.7749e-35,0.72654,0.4686,32.08630797900909
chr16,3295156,3295413,0.0,0.294762,20,4.9405e-14,3.5898e-51,0.87397,0.57921,inf
chr16,3414018,3414261,3.9847e-07,0.206251,9,5.1736e-14,1.189e-08,0.60587,0.39962,6.399604370189832
chr16,3305091,3305250,0.0,0.291506,23,5.4179e-14,1.0892e-54,0.37205,0.080544,inf
chr16,3589099,3589270,4.104e-14,-0.222291,11,9.1693e-13,6.289e-16,0.60476,0.82705,13.38679264789624
chr16,3183979,3184016,9.5121e-14,0.279942,7,4.2522e-14,1.5065e-15,0.40281,0.12287,13.02172359265977
chr16,4184353,4184565,2.3277e-29,0.330878,16,3.6859e-14,1.2740000000000002e-31,0.6836,0.35272,28.633072993412252
chr16,4184582,4184646,0.0023961,0.225704,4,4.9758e-06,0.00012205,0.66271,0.43701,2.620495060847866
chr16,3881420,3881487,1.5029e-11,0.253788,4,4.4298e-14,2.8961e-13,0.78727,0.53348,10.823069915549494
chr16,3881522,3881694,4.0698e-05,0.219774,4,2.5815e-07,1.5546e-06,0.51013,0.29036,4.3904269325513345
chr16,4293665,4293937,2.2813e-06,0.256108,4,6.6182e-12,7.4635e-08,0.40106,0.14495,5.641817599520599
chr16,4592196,4592366,4.0459e-07,-0.228586,6,4.1493e-12,1.2085e-08,0.61875,0.84734,6.39298485561981
chr16,4537558,4537947,2.1532e-20,0.358597,11,4.1411e-14,2.0326e-22,0.52235,0.16375,19.66691562885635
chr16,4676024,4676088,1.7946e-06,-0.224766,4,6.3765e-08,5.7998e-08,0.63964,0.8644,5.7460323365850385
chr16,4664133,4664158,8.1102e-08,-0.240696,4,2.1157e-09,2.2353e-09,0.32533,0.56602,7.090968435822705
chr16,4680815,4680912,1.3502e-17,-0.434596,7,4.2188e-14,1.5742e-19,0.41848,0.85308,16.8696018963472
chr16,4683090,4683136,0.00023901,-0.240158,4,2.7483e-06,1.025e-05,0.59615,0.83631,3.62158392811477
chr16,4679634,4680208,1.643e-23,-0.378993,12,4.2633e-14,1.2607000000000002e-25,0.48527,0.86427,22.784362436564937
chr16,4691029,4691274,5.8309e-15,-0.319316,6,4.6629e-14,8.3105e-17,0.24621,0.56552,14.234264406670293
chr16,4691357,4691493,5.8751e-05,-0.213789,4,6.4376e-08,2.2989e-06,0.64737,0.86116,4.230984736872638
chr16,4892482,4892508,1.9166e-05,0.215949,4,7.4579e-10,6.994e-07,0.6813,0.46535,4.717468516187772
chr16,4115150,4115513,8.0335e-06,0.20352,7,1.6821e-06,2.8014e-07,0.48906,0.28554,5.0950952019793
chr16,6573744,6573854,6.6769e-14,0.226177,8,4.4409e-14,1.0415e-15,0.37566,0.14948,13.175425128150733
chr16,6483261,6483302,1.5871e-08,0.234314,5,6.2728e-14,4.0795e-10,0.41735,0.18304,7.799395708355448
chr16,6483305,6483381,0.0,0.445147,15,3.1863e-14,5.3177e-54,0.7343,0.28915,inf
chr16,8866920,8867045,0.00017848,0.200233,4,5.7219e-09,7.4915e-06,0.78122,0.58099,3.748410442724219
chr16,6019715,6019747,2.0336e-14,0.408656,4,4.3188e-14,3.0367e-16,0.52326,0.1146,13.691734466790066
chr16,10818451,10818715,0.0,0.58604,13,5.4179e-14,1.1020999999999999e-58,0.73876,0.15272,inf
chr16,10937665,10937838,0.011718,0.21254,4,7.6925e-06,0.00068748,0.46875,0.25621,1.931146506328502
chr16,11387094,11387485,0.0,0.47896,11,5.5289e-14,2.2941e-46,0.77642,0.29746,inf
chr16,11527040,11527162,9.0458e-34,0.530221,8,4.9072e-14,3.9573e-36,0.77345,0.24323,33.04355301860829
chr16,12637002,12637063,1.0233e-08,0.218492,4,4.4964e-14,2.5818e-10,0.87481,0.65632,7.98999702587294
chr16,14303797,14304134,1.9104e-18,0.310942,12,5.0293e-14,2.0889e-20,0.47221,0.16126,17.718875690550725
chr16,15141112,15141426,9.6997e-18,0.270022,8,4.341e-14,1.118e-19,0.79077,0.52075,17.01324169772957
chr16,15143729,15144670,3.07e-23,0.281743,16,5.0404e-14,2.4057e-25,0.64163,0.35988,22.512861624522813
chr16,15858442,15858626,4.0889e-05,0.247524,4,4.7191e-11,1.5625e-06,0.31653,0.069011,4.388393510619362
chr16,12902595,12902745,5.1875e-11,0.230673,7,4.5852e-14,1.0495e-12,0.30133,0.070654,10.285041890279851
chr16,20073603,20073855,1.1935000000000001e-34,0.235441,15,4.5963e-14,4.9937e-37,0.30427,0.068831,33.923177576657224
chr16,22162261,22162311,3.7577e-05,0.211799,5,4.9879e-08,1.4281e-06,0.39357,0.18177,4.425077895216145
chr16,22162506,22162597,1.7906e-38,0.217614,13,4.6629e-14,6.207300000000001e-41,0.24531,0.027696,37.74700141984311
chr16,22373811,22373892,2.39e-17,0.298655,8,4.0634e-14,2.8398000000000003e-19,0.34613,0.047478,16.621602099051863
chr16,23302374,23302426,8.444400000000001e-33,0.268734,11,3.6748e-14,3.8927000000000003e-35,0.31561,0.046877,32.07343120292498
chr16,23504968,23505098,0.0001289,-0.264707,4,9.8923e-11,5.3108e-06,0.45082,0.71553,3.889747082646597
chr16,23694814,23695114,9.7367e-21,0.399753,7,4.1855e-14,8.984e-23,0.53218,0.13243,20.011588210947966
chr16,27229116,27229277,0.00095943,-0.207992,4,0.00024839,4.5393e-05,0.55252,0.76051,3.017986705892262
chr16,27430133,27430263,9.3055e-12,-0.321517,5,4.4187e-14,1.7577e-13,0.30949,0.63101,11.031260286541059
chr16,22813745,22813782,1.1911e-14,0.329504,5,4.6074e-14,1.7386e-16,0.42789,0.098387,13.924051775355965
chr16,22814513,22814946,0.0,0.28752,28,3.8969e-14,4.6839e-70,0.35547,0.067955,inf
chr16,22814971,22815124,1.8063e-10,0.206166,12,4.4409e-14,3.8451e-12,0.37451,0.16835,9.74321011807319
chr16,28310171,28310256,1.7328e-12,-0.382329,5,4.2299e-14,3.0647e-14,0.255,0.63733,11.761251560718755
chr16,28367832,28368194,2.3646e-25,0.236885,13,3.8858e-14,1.6184e-27,0.85257,0.61569,24.626242314750755
chr16,29128810,29128873,4.9773e-05,-0.242151,4,1.6984e-08,1.9252e-06,0.58699,0.82914,4.303006181956798
chr16,29648537,29648596,3.3069e-12,-0.423429,4,6.5392e-14,5.9945e-14,0.28897,0.7124,11.480578937866712
chr16,30091119,30091579,1.1296e-16,0.273432,19,4.0856e-14,1.4101e-18,0.62644,0.35301,15.947075316292272
chr16,30122333,30122489,1.6281e-12,0.395766,4,4.2966e-14,2.8695e-14,0.54797,0.1522,11.788318923700862
chr16,30185246,30185293,4.7743e-11,-0.329176,4,5.4179e-14,9.6204e-13,0.32836,0.65753,10.321090294954095
chr16,30337339,30337402,5.1241e-11,-0.297595,5,4.5519e-14,1.0363e-12,0.64193,0.93952,10.290382403317592
chr16,30379389,30379471,0.00013791,0.212608,5,1.4882e-10,5.6997e-06,0.61817,0.40557,3.860404241530028
chr16,30095264,30095580,3.6165e-14,0.243033,19,4.6407e-14,5.5177e-16,0.46037,0.21734,13.441711530566865
chr16,30474026,30474176,1.3312e-15,-0.317373,11,3.6748e-14,1.809e-17,0.40286,0.72024,14.87575669105335
chr16,30896354,30896980,0.0,0.422544,18,4.0745e-14,3.5257e-49,0.46391,0.041362,inf
chr16,30985241,30985342,1.2902e-07,0.218531,4,3.3279e-07,3.634e-09,0.62645,0.40792,6.889342962441969
chr16,31064320,31064419,9.6107e-12,0.214674,11,1.8042e-12,1.8183e-13,0.54576,0.33108,11.017244979130014
chr16,31109155,31109201,2.9122e-08,0.281784,4,6.3838e-14,7.6707e-10,0.49808,0.2163,7.5357788024655505
chr16,31214780,31214863,2.9990000000000002e-21,0.252416,12,1.4481e-12,2.67e-23,0.35689,0.10448,20.523023534240473
chr16,31148417,31148732,0.0,0.331376,31,2.2538e-14,2.1248e-103,0.88636,0.55499,inf
chr16,31093797,31093854,0.00066288,0.206237,4,6.0561e-07,3.0538e-05,0.52846,0.32222,3.1785650840457813
chr16,31529221,31529369,3.9296e-21,0.383674,6,4.4964e-14,3.5306e-23,0.51799,0.13431,20.405651654874944
chr16,31488429,31488470,6.1648e-18,0.320535,6,4.6629e-14,7.0016e-20,0.34618,0.025642,17.210081008331073
chr16,31488487,31488810,2.8717e-25,0.354686,10,3.5194e-14,1.9803e-27,0.72792,0.37324,24.541860931821727
chr16,31568748,31568924,0.0,0.456916,14,5.2514e-14,3.1265e-48,0.64785,0.19094,inf
chr16,32202488,32202734,9.7372e-18,0.23213,18,3.797e-14,1.1225000000000002e-19,0.67994,0.44781,17.011565909586555
chr16,32650896,32650949,2.7738e-09,0.259006,7,4.6296e-14,6.617e-11,0.78529,0.52629,8.556924856178275
chr16,32810925,32811242,4.5407e-07,0.250952,4,7.7107e-11,1.3646e-08,0.67417,0.42321,6.342877190600353
chr16,31819375,31819815,0.0,0.317461,29,4.5852e-14,3.5616999999999995e-52,0.69874,0.38128,inf
chr16,33059759,33059831,0.00088453,0.209883,4,4.4384e-06,4.1604e-05,0.50601,0.29613,3.053287432835084
chr16,34050895,34050956,1.4168e-05,0.203745,4,3.0185e-09,5.0945e-07,0.76616,0.56241,4.848691451817982
chr16,35170291,35170310,3.4211e-10,0.212132,6,4.0634e-14,7.4619e-12,0.77618,0.56405,9.465834231043393
chr16,34015143,34015475,1.0840000000000001e-25,0.250189,17,4.9849e-14,7.274e-28,0.76099,0.5108,24.96497071779763
chr16,35425539,35425590,5.3422e-10,0.226777,7,4.1633e-14,1.1895e-11,0.75227,0.5255,9.272279856997825
chr16,35574238,35574266,8.3304e-07,0.232523,4,1.1327e-10,2.5852e-08,0.66045,0.42793,6.079334144616982
chr16,35553005,35553306,3.5087e-21,0.205301,21,3.7859e-14,3.1394e-23,0.71482,0.50952,20.454853763136647
chr16,46573565,46573608,3.498e-05,-0.247901,4,5.0988e-06,1.3235e-06,0.37284,0.62074,4.4561801948573425
chr16,46844347,46844576,0.0,0.380235,20,4.3632e-14,1.4789e-49,0.6925,0.31227,inf
chr16,49452718,49452789,7.5108e-12,0.208182,4,4.5186e-14,1.407e-13,0.83614,0.62796,11.12431380239908
chr16,49465060,49465347,0.0,0.463466,16,4.4742e-14,5.1187e-54,0.73244,0.26898,inf
chr16,49640661,49640722,3.1913e-18,0.245146,6,4.0745e-14,3.5431e-20,0.79602,0.55088,17.49603236778378
chr16,49675532,49675586,4.1973e-07,-0.241538,4,6.2317e-13,1.2552e-08,0.60355,0.84509,6.377029988689793
chr16,48810620,48811614,0.0,0.276988,65,0.0,5.515600000000001e-122,0.35745,0.080466,inf
chr16,49876313,49876366,1.0867e-16,0.240696,10,4.1966e-14,1.3549e-18,0.79106,0.55036,15.963890332939421
chr16,51153745,51153979,1.1103e-26,0.289688,17,4.1411e-14,7.0576e-29,0.4129,0.12321,25.954559660185225
chr16,51154691,51154794,1.854e-12,0.303983,8,4.6407e-14,3.2934e-14,0.47288,0.1689,11.731890270191522
chr16,51134219,51134519,5.2988e-22,0.210991,13,3.8969e-14,4.5051000000000004e-24,0.26855,0.057555,21.275822472358776
chr16,51577693,51577856,0.00022446,0.247544,4,3.6009e-09,9.5863e-06,0.55747,0.30992,3.6488610414181513
chr16,53372985,53373747,1.42e-38,0.354343,18,4.4298e-14,4.8838e-41,0.55174,0.1974,37.84771165561694
chr16,54193838,54193962,9.889900000000001e-27,0.39238,8,4.4964e-14,6.2671e-29,0.63674,0.24436,26.004808099673575
chr16,54281671,54281721,1.2739e-16,0.420204,6,4.4964e-14,1.5965e-18,0.52369,0.10348,15.894864662387429
chr16,54290380,54290557,1.0002e-37,0.364917,18,3.1974e-14,3.6156999999999996e-40,0.43841,0.073493,36.99991314978835
chr16,54291127,54291559,1.6607e-14,0.334963,6,4.2411e-14,2.4611e-16,0.39871,0.063749,13.779708814334844
chr16,54432472,54432714,1.3026e-09,0.221775,6,4.7518e-14,3.0029e-11,0.70376,0.48199,8.885188926161936
chr16,54447954,54448025,1.5026e-09,-0.288706,4,1.9121e-11,3.4892e-11,0.3064,0.59511,8.823156615496261
chr16,54594764,54594846,1.0024e-06,0.24829,5,1.7812e-11,3.1457e-08,0.35848,0.11019,5.998958942013907
chr16,51149370,51149522,1.1954e-07,0.200918,10,4.9405e-14,3.3525e-09,0.35421,0.1533,6.922486748502338
chr16,51152108,51152907,0.0,0.206326,19,3.6193e-14,2.6725e-47,0.24487,0.038541,inf
chr16,54935556,54935573,2.9885e-05,0.234776,4,5.2745e-10,1.1204e-06,0.31312,0.078344,4.524546739830299
chr16,54287667,54289826,0.0,0.304175,50,3.3196e-14,1.9931e-64,0.41685,0.11267,inf
chr16,55328789,55329373,3.6452e-23,0.207585,23,4.6185e-14,2.8772e-25,0.29096,0.083373,22.438278638398543
chr16,55323755,55323782,1.7181e-17,0.351584,7,4.0079e-14,2.0176e-19,0.48106,0.12947,16.76495156216701
chr16,55324629,55325854,4.4509999999999997e-23,0.204368,20,4.6518e-14,3.5364000000000003e-25,0.27713,0.072761,22.351542405717478
chr16,55760619,55760867,2.799e-18,0.322699,10,5.0626e-14,3.093e-20,0.77458,0.45188,17.552997101533837
chr16,55832757,55832844,1.2467999999999999e-23,0.284965,9,4.5963e-14,9.508000000000001e-26,0.89532,0.61036,22.9042032063952
chr16,56311944,56312187,1.2483e-11,0.395224,4,4.1744e-14,2.3867e-13,0.73864,0.34342,10.903681029487391
chr16,55656832,55656859,1.3957e-21,0.254906,8,5.0293e-14,1.2201e-23,0.30238,0.04747,20.855207921502284
chr16,56638555,56638616,5.1889000000000003e-20,0.208518,10,3.8414e-14,5.0176e-22,0.24721,0.038697,19.28492469890744
chr16,56662791,56663054,2.9207e-05,0.208468,4,5.6314e-05,1.0934e-06,0.35586,0.1474,4.534513049337861
chr16,56647859,56648286,1.5634e-17,0.237095,18,4.3632e-14,1.8301000000000001e-19,0.47315,0.23606,16.805929892378902
chr16,56669486,56669526,3.8938e-07,0.238729,6,6.0285e-14,1.161e-08,0.37764,0.13891,6.409626359217384
chr16,57061674,57061723,1.4557e-08,-0.301954,4,4.6275e-12,3.7291e-10,0.6063,0.90825,7.836928117996181
chr16,54931981,54933885,0.0,0.284622,72,0.0,3.2485999999999998e-111,0.37802,0.0934,inf
chr16,57283911,57284081,4.07e-09,0.230734,7,4.4298e-14,9.8693e-11,0.63851,0.40777,8.39040559077478
chr16,57284292,57284394,2.7568e-13,0.200239,6,4.5075e-14,4.5315e-15,0.2488,0.048557,12.559594739896047
chr16,57873258,57873331,1.805e-07,0.20756,6,1.6171e-10,5.1687e-09,0.6662,0.45864,6.7435227937583235
chr16,57798061,57798340,2.4077e-23,0.231203,9,3.9191e-14,1.8737e-25,0.74595,0.51475,22.6183976272403
chr16,57984593,57984745,9.286700000000001e-20,0.334691,10,4.6851e-14,9.1778e-22,0.4551,0.12041,19.032138583788566
chr16,58053324,58053561,0.0025673,-0.215981,4,3.6239e-05,0.00013147,0.47391,0.68989,2.590523379193029
chr16,58081666,58081848,5.872e-16,0.392238,6,4.0856e-14,7.7777e-18,0.58582,0.19359,15.231213953091986
chr16,58027195,58027633,5.2099e-32,0.287797,27,4.3299e-14,2.4880000000000003e-34,0.50022,0.21243,31.283170612567076
chr16,58790316,58790481,0.002075,-0.212935,4,7.5705e-06,0.00010437,0.46715,0.68009,2.6829818989518883
chr16,62036201,62036414,2.4708e-41,0.237195,20,4.1744e-14,7.723499999999999e-44,0.29451,0.057314,40.60716240733434
chr16,63617344,63617714,0.0,0.312187,28,4.0412e-14,7.7514e-47,0.50207,0.18989,inf
chr16,58464310,58464339,2.7919e-15,0.214104,6,4.2633e-14,3.8789e-17,0.22746,0.013357,14.5541001412874
chr16,66522724,66522787,1.8318e-05,-0.232053,4,3.8714e-09,6.6722e-07,0.54741,0.77946,4.7371219453176945
chr16,66845949,66845992,8.5417e-05,-0.216245,4,2.2058e-05,3.4231e-06,0.47319,0.68943,4.068455685851425
chr16,66935457,66935630,9.704e-16,0.228001,9,4.6518e-14,1.3041e-17,0.73101,0.50301,15.013049212141484
chr16,67155134,67155290,2.4039000000000003e-25,0.293582,14,4.0301e-14,1.6482e-27,0.40292,0.10934,24.619083602539302
chr16,67150147,67150219,3.0762e-25,0.348127,11,4.13e-14,2.1267e-27,0.5148,0.16667,24.51198543217596
chr16,67161397,67161717,1.9275e-17,0.333899,9,4.5408e-14,2.2722000000000004e-19,0.65607,0.32217,16.715005613277004
chr16,67174895,67175006,1.1487e-07,0.213331,8,1.1329e-12,3.2139e-09,0.46421,0.25087,6.93979337893265
chr16,66924829,66924882,7.8417e-11,0.210516,8,4.3183e-12,1.6138e-12,0.34588,0.13536,10.1055897765266
chr16,66925749,66925805,2.3288e-06,0.288392,4,1.7522e-12,7.626e-08,0.50903,0.22064,5.632867807569245
chr16,67393200,67393470,1.4108e-24,0.2935,17,4.5741e-14,1.0148e-26,0.44587,0.15237,23.850534549004546
chr16,67652603,67653118,0.0,0.225599,27,3.5749e-14,7.7239e-75,0.89725,0.67165,inf
chr16,67279646,67279659,3.6982e-07,0.228617,4,4.3368e-09,1.0997e-08,0.51341,0.28479,6.4320096057383225
chr16,67980433,67980626,1.1093999999999999e-40,0.333993,20,5.2403e-14,3.4833999999999998e-43,0.76036,0.42636,39.954911838457186
chr16,68235399,68235693,3.4295000000000004e-41,0.211651,14,3.6526e-14,1.0547999999999999e-43,0.91248,0.70083,40.46476919280549
chr16,68235732,68236232,0.0,0.521422,30,6.4948e-14,2.9924e-95,0.59903,0.077609,inf
chr16,68448867,68448917,2.2331e-12,0.330365,6,4.4187e-14,3.9982e-14,0.49891,0.16854,11.651091828439636
chr16,68510055,68510129,4.113e-10,0.340878,6,4.3299e-14,9.0496e-12,0.68966,0.34879,9.385841290490825
chr16,69114647,69114810,5.6469e-07,-0.216654,6,5.3096e-12,1.716e-08,0.63454,0.85119,6.248189903042779
chr16,69107207,69107995,0.0,0.324536,41,0.0,2.3112e-70,0.40281,0.078277,inf
chr16,68738203,68738426,1.1614000000000001e-20,0.283353,13,3.9191e-14,1.0767999999999998e-22,0.55535,0.27199,19.935018178302695
chr16,71441487,71441839,6.4067e-32,0.289685,22,4.1411e-14,3.0770000000000003e-34,0.63668,0.34699,31.193365611796334
chr16,71627003,71627157,3.5138e-09,0.270006,7,4.4964e-14,8.4676e-11,0.4383,0.16829,8.454222961499879
chr16,73483184,73483249,7.1953e-08,0.226012,6,1.9228e-11,1.9732e-09,0.37931,0.15329,7.142951093926345
chr16,73066062,73066668,0.0,0.264222,33,4.0856e-14,1.7593999999999998e-66,0.30181,0.037589,inf
chr16,73066705,73066788,1.3885000000000002e-29,0.393219,11,4.1522e-14,7.5136e-32,0.55981,0.16659,28.857454115913722
chr16,75494758,75494822,2.7816e-06,0.204101,6,6.5788e-09,9.1883e-08,0.48742,0.28332,5.555705322324798
chr16,78045886,78045905,1.108e-07,0.259316,4,3.1164e-11,3.0957e-09,0.42575,0.16643,6.955460239607589
chr16,77434670,77435662,0.0,0.21108,57,0.0,1.1086e-104,0.2538,0.042724,inf
chr16,81513393,81513527,3.9282e-05,0.253905,4,1.7589e-06,1.4974e-06,0.43875,0.18484,4.405806408694359
chr16,81616999,81617071,2.6817e-06,0.282228,4,8.8751e-13,8.8419e-08,0.56833,0.2861,5.571589808002665
chr16,81730975,81731036,1.9457e-13,0.34012,5,4.3521e-14,3.1649e-15,0.41398,0.073863,12.71092412110178
chr16,83620112,83620193,0.0011887,-0.241926,4,8.0857e-08,5.7165e-05,0.15964,0.40156,2.9249277372938813
chr16,83726692,83726753,5.8909e-16,-0.46551,6,4.5186e-14,7.8057e-18,0.44549,0.911,15.229818349495682
chr16,84143925,84143991,6.4604e-06,0.278124,5,9.5968e-13,2.2225e-07,0.66789,0.38977,5.18974059153824
chr16,84332041,84332117,1.5241e-05,-0.265007,4,6.5003e-11,5.4998e-07,0.46291,0.72792,4.816986536918071
chr16,84313007,84313147,3.0158e-26,0.231345,21,4.019e-14,1.9662999999999998e-28,0.32881,0.097461,25.52059746312602
chr16,84526975,84527144,7.5601e-10,0.288951,7,4.4631e-14,1.7058e-11,0.4932,0.20424,9.121472459900783
chr16,84806647,84806860,2.5805e-16,-0.24347,9,4.0412e-14,3.3171e-18,0.1541,0.39757,15.58829613659403
chr16,84842035,84842466,1.2356e-07,0.3553,4,2.135e-13,3.4707e-09,0.5379,0.1826,6.908122100370587
chr16,84819287,84819435,1.4932e-10,0.253277,9,4.3521e-14,3.1524e-12,0.62209,0.36881,9.825882018745734
