Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Cellular_Component_2021,integral component of presynaptic membrane (GO:0099056),5/7,0.0046644034387286,0.0447100134492769,0,0,10.011264080100124,53.73841660749163,LRFN3;CDH2;ADAM23;ATP2B3;DRD2
GO_Cellular_Component_2021,low-density lipoprotein particle (GO:0034362),5/7,0.0046644034387286,0.0447100134492769,0,0,10.011264080100124,53.73841660749163,APOC2;APOE;APOB;APOA5;PLA2G7
GO_Cellular_Component_2021,multivesicular body lumen (GO:0097486),5/7,0.0046644034387286,0.0447100134492769,0,0,10.011264080100124,53.73841660749163,SFTPB;SFTPC;PGA3;PGA5;PGA4
GO_Cellular_Component_2021,glutamatergic synapse (GO:0098978),23/69,0.0063958469492935,0.0598468535969606,0,0,2.0057832537088256,10.133430440003483,CADPS2;NLGN1;WNT3A;ITGB3;WNT5A;CADPS;WNT7A;ATP2B3;PTPRD;LRFN5;PCLO;SLITRK2;SLITRK1;SLITRK4;NOS1AP;NPTX1;APOE;NPTX2;DRD2;LRRC4C;DLGAP2;CACNG5;ADGRL3
GO_Cellular_Component_2021,neuronal dense core vesicle (GO:0098992),4/5,0.0067128733006862,0.0613525397016205,0,0,16.015015015015017,80.13478238102614,CHGA;SYT4;NPY;KIF1A
GO_Cellular_Component_2021,cation-transporting ATPase complex (GO:0090533),8/16,0.0069813567453029,0.0623562091114563,0,0,4.006012024048096,19.887894785475144,ATP4B;KCNJ8;ABCC8;FXYD2;FXYD1;ABCC9;ATP1A2;ATP1B2
GO_Cellular_Component_2021,cell-cell contact zone (GO:0044291),17/47,0.0073029917366975,0.0637794611671588,0,0,2.272072976818144,11.177397546124544,DSP;OPALIN;KCNA5;AKAP6;ANK2;ANK3;TIAM1;GJA1;DES;CDH2;GJA5;FXYD1;PGM5;DSG2;FGF13;SCN4B;DSC2
GO_Cellular_Component_2021,plasma membrane raft (GO:0044853),26/82,0.0081223148899931,0.0683480938448108,0,0,1.862750736932921,8.965680231843882,BMPR2;ASAH2;IRS1;TEX101;AKAP6;KCNA5;LRP6;ADD2;BVES;CD177;PTGIS;CAVIN1;CAVIN2;CAV2;NOS3;CAVIN3;CAV1;PTCH1;SELE;NOS1AP;KCNMA1;FXYD1;ADTRP;EZR;PLPP2;BMPR1A
GO_Cellular_Component_2021,apical junction complex (GO:0043296),30/98,0.0081739450654099,0.0683480938448108,0,0,1.770484516224626,8.510371372026524,PATJ;FRMPD2;CLDN1;CLDN22;CDH5;POF1B;CDH1;CLDN24;CLDN23;BVES;CXADR;SHROOM2;SHROOM3;ANK3;CGN;PARD3B;CLDN6;CLDN11;CLDN5;CLDN4;CLDN3;JAML;CLDN9;CLDN14;PARD3;WNK3;CLDN18;CLDN16;NECTIN3;TJP3
GO_Cellular_Component_2021,anchored component of external side of plasma membrane (GO:0031362),9/20,0.0099467623112377,0.0814391164232593,0,0,3.27785244071889,15.112565479687788,RTBDN;CA4;THY1;CD14;FOLR3;CD24;PRND;FOLR1;GPIHBP1
GO_Cellular_Component_2021,integral component of synaptic membrane (GO:0099699),5/8,0.0103913681729385,0.0833430141217316,0,0,6.673758865248227,30.4775871814458,NLGN1;NLGN2;ADAM23;ATP2B3;DRD2
GO_Cellular_Component_2021,microfibril (GO:0001527),6/11,0.0116322694008441,0.091429637490635,0,0,4.805708562844266,21.40449233126692,MFAP5;FBN2;MFAP4;ADAMTSL5;LTBP1;ADAMTS10
GO_Cellular_Component_2021,gap junction (GO:0005921),10/24,0.0125723677149701,0.0968811865094761,0,0,2.861797350519155,12.523951849844073,GJA1;GJB2;GJD3;GJB4;GJA3;GJA5;GJB6;GJB5;CCN3;GJE1
GO_Cellular_Component_2021,connexin complex (GO:0005922),9/21,0.0143672623790817,0.108583348364983,0,0,3.0045101478326237,12.747544988731752,GJA1;GJB2;GJD3;GJB4;GJA3;GJA5;GJB6;GJB5;GJE1
GO_Cellular_Component_2021,ionotropic glutamate receptor complex (GO:0008328),12/32,0.0166393411417607,0.1233181553562792,0,0,2.404212637913741,9.847619957681175,CACNG8;GRID2;GRIK3;VWC2L;VWC2;GRIK4;GRIK2;SHISA8;GRIA3;CACNG4;CACNG5;GRIN1
GO_Cellular_Component_2021,alpha-beta T cell receptor complex (GO:0042105),4/6,0.0169444793619315,0.1233181553562792,0,0,8.007007007007006,32.65107886221352,CD3G;CD247;CD3E;CD3D
GO_Cellular_Component_2021,T cell receptor complex (GO:0042101),6/12,0.0193725309365546,0.1372445845871007,0,0,4.0045067601402105,15.79337079705844,ZAP70;TRAT1;CD3G;CD247;CD3E;CD3D
GO_Cellular_Component_2021,junctional sarcoplasmic reticulum membrane (GO:0014701),5/9,0.0195564802465079,0.1372445845871007,0,0,5.005006257822278,19.691939749291915,RYR1;RYR2;AKAP6;JPH1;TRDN
GO_Cellular_Component_2021,cell projection membrane (GO:0031253),27/92,0.0205169701700948,0.1414591101201274,0,0,1.6660341923367346,6.475046756853174,HHIP;ITGB3;ITLN1;SLC5A1;ANTXR1;AQP1;SLC22A12;CA4;ATP6V0A4;DRD2;SLC17A3;DRD5;EVC2;SLC34A2;SLC6A19;DMTN;SLC34A1;PTCH1;ATP1B2;ACE2;EVC;SLC28A2;SLC28A1;SHANK2;ABCG2;CNGB1;SLC28A3
GO_Cellular_Component_2021,P granule (GO:0043186),8/19,0.0232215699679546,0.1573461551276926,0,0,2.912916742576061,10.960355195012363,PIWIL2;DDX3Y;EXD1;TDRD1;DDX4;TDRD9;MAEL;TDRD5
GO_Cellular_Component_2021,exocytic vesicle membrane (GO:0099501),14/41,0.0240518267514384,0.1575394652219217,0,0,2.077846536953411,7.7452650751745775,SYT5;UNC13B;SLC32A1;SYT1;SYPL2;SYNGR4;SYN2;SYT8;RPH3A;SYNPR;SV2C;SYNDIG1;OTOF;SLC17A8
GO_Cellular_Component_2021,synaptic vesicle membrane (GO:0030672),14/41,0.0240518267514384,0.1575394652219217,0,0,2.077846536953411,7.7452650751745775,SYT5;UNC13B;SLC32A1;SYT1;SYPL2;SYNGR4;SYN2;SYT8;RPH3A;SYNPR;SV2C;SYNDIG1;OTOF;SLC17A8
GO_Cellular_Component_2021,platelet alpha granule (GO:0031091),26/90,0.0275210102777814,0.1773074924453785,0,0,1.6290890790135883,5.853000294161477,CFD;APP;ORM1;SERPINA1;SERPINE2;ITGB3;SERPINE1;PDGFA;THBS2;ORM2;ISLR;LEFTY2;LY6G6F;FGB;VWF;ACTN2;AHSG;PCDH7;FGG;IGF2;VEGFD;PPBP;IGF1;F5;SELP;PF4
GO_Cellular_Component_2021,integral component of synaptic vesicle membrane (GO:0030285),6/13,0.0299901505858775,0.190098857745966,0,0,3.432219758208741,12.0364043286297,GABRA2;SYT4;PTPRS;SLC32A1;SLC17A8;TMEM163
GO_Cellular_Component_2021,filopodium (GO:0030175),18/58,0.0308039127707333,0.192157741569813,0,0,1.8036162732295329,6.276789447808136,GPM6A;TENM2;CXADR;SPEF1;ACTN2;ITGB3;ANTXR1;SCIMP;DNALI1;ACTG2;ERMN;VIL1;MYO1B;ACTC1;MAP2;TRPV4;EZR;FGF13
GO_Cellular_Component_2021,chylomicron (GO:0042627),5/10,0.0327569025017434,0.1954321478643358,0,0,4.003754693366709,13.687402253632824,APOC2;APOC1;APOE;APOB;APOA5
GO_Cellular_Component_2021,sodium:potassium-exchanging ATPase complex (GO:0005890),5/10,0.0327569025017434,0.1954321478643358,0,0,4.003754693366709,13.687402253632824,ATP4B;FXYD2;FXYD1;ATP1A2;ATP1B2
GO_Cellular_Component_2021,cytoskeleton of presynaptic active zone (GO:0048788),4/7,0.0333179488725458,0.1954321478643358,0,0,5.337671004337671,18.156936728508075,RIMS2;RIMS1;PCLO;ERC2
GO_Cellular_Component_2021,pi-body (GO:0071546),4/7,0.0333179488725458,0.1954321478643358,0,0,5.337671004337671,18.156936728508075,PIWIL2;TDRD1;DDX4;TDRD5
GO_Cellular_Component_2021,platelet alpha granule lumen (GO:0031093),20/67,0.0354496077763,0.2048778802365573,0,0,1.7056559392708222,5.696282071850244,FGB;CFD;APP;ORM1;SERPINA1;VWF;ACTN2;AHSG;SERPINE1;FGG;IGF2;PDGFA;VEGFD;PPBP;IGF1;ORM2;F5;ISLR;LEFTY2;PF4
GO_Cellular_Component_2021,intrinsic component of synaptic vesicle membrane (GO:0098563),7/17,0.0375976382264587,0.2141430698985258,0,0,2.8031555221637867,9.196632003748707,GABRA2;RAB3B;SYT4;PTPRS;SLC32A1;SLC17A8;TMEM163
GO_Cellular_Component_2021,endocytic vesicle (GO:0030139),48/189,0.0410297669579694,0.2303528344925996,0,0,1.3660952709105003,4.362567123495829,CAMK2D;ITGB5;LRP1;SFTPA2;LPAR1;DYSF;HBB;NOD2;DPP4;WNT6;CACNG8;CTLA4;APOE;APOB;HLA-DQA2;GRIA3;WNT3;CACNG4;WLS;RAB8B;SFTPB;CD163;WNT5B;WNT3A;NOS3;CAV1;PTCH1;SFTPC;PLEKHG5;WNT5A;SFTPD;RAB39A;DAB2IP;WNT7A;AVPR1A;HBA1;SCIMP;MPEG1;IGF2R;ACE2;MARCO;TF;RAB31;CD207;SAA1;RAB17;SFTPA1;HLA-DQB1
GO_Cellular_Component_2021,acrosomal vesicle (GO:0001669),15/48,0.0435362468501648,0.2390531934441287,0,0,1.8212615489905328,5.708127695202959,LY6K;CXADR;SPESP1;IZUMO1;TEX101;DYNLT4;TMEM95;IQCF1;PRSS55;ZPBP;PATE4;ZPBP2;FAM170B;CFAP65;DPEP3
GO_Cellular_Component_2021,axonal growth cone (GO:0044295),6/14,0.0437960049057945,0.2390531934441287,0,0,3.0030045067601403,9.394036770006954,GPM6A;OLFM1;FLRT3;KIF5C;COBL;L1CAM
GO_Cellular_Component_2021,excitatory synapse (GO:0060076),9/25,0.0466678438895939,0.2512392143645263,0,0,2.252818842395389,6.9042137241567065,NLGN1;NETO1;SYNDIG1;ATP2B3;SLC17A8;ELFN1;FGFR2;GRIN1;SHANK1
GO_Cellular_Component_2021,9+2 motile cilium (GO:0097729),17/57,0.0502169187765029,0.2604182757763695,0,0,1.70298769771529,5.094322987546683,RSPH6A;DNAI2;DNAH2;SPEF1;DNAH8;DNAH5;DYNLT4;TTC29;CABCOCO1;DNALI1;TCTE1;TPPP2;DCDC2C;TEKT4;CCR6;SAXO1;CFAP65
GO_Cellular_Component_2021,integral component of postsynaptic density membrane (GO:0099061),5/11,0.0503607861552266,0.2604182757763695,0,0,3.336253650396329,9.97053568893847,LRFN2;LRFN5;PTPRS;GSG1L;LRRC4C
GO_Cellular_Component_2021,intrinsic component of postsynaptic density membrane (GO:0099146),5/11,0.0503607861552266,0.2604182757763695,0,0,3.336253650396329,9.97053568893847,LRFN2;LRFN5;PTPRS;GSG1L;LRRC4C
GO_Cellular_Component_2021,sarcoplasmic reticulum (GO:0016529),14/45,0.0518708991513469,0.2615331611624729,0,0,1.8092841072787011,5.353666889799496,RYR1;RYR2;MRLN;S100A1;ITPR3;AKAP6;ANK3;JPH1;THBS4;TRDN;SLN;NOS1AP;HRC;STRIT1
GO_Cellular_Component_2021,chromatoid body (GO:0033391),4/8,0.0562445616018658,0.2615331611624729,0,0,4.003003003003003,11.520826481376853,PIWIL2;DDX25;TDRD6;TDRD5
GO_Cellular_Component_2021,intrinsic component of the cytoplasmic side of the plasma membrane (GO:0031235),4/8,0.0562445616018658,0.2615331611624729,0,0,4.003003003003003,11.520826481376853,SPTA1;PRMT8;NPHS2;SPTB
GO_Cellular_Component_2021,actin-based cell projection (GO:0098858),23/83,0.0563902005399293,0.2615331611624729,0,0,1.5364177353113735,4.417907564285005,GPM6A;TENM2;GRXCR2;CXADR;SPEF1;ACTN2;CBLIF;MYO7B;PDGFA;MYO7A;ESPN;SCIMP;DNALI1;ACTG2;ERMN;MYO1D;VIL1;MYO1B;ACTC1;TRPV4;EZR;FGF13;ATP6V1B1
GO_Cellular_Component_2021,specific granule lumen (GO:0035580),18/62,0.0569817310115021,0.2615331611624729,0,0,1.6392402173416738,4.696463500605386,ORM1;CRISP3;DEFA4;CXCL1;PRG3;MMP8;OLFM4;CFP;ORM2;SLPI;CHI3L1;BPI;PTX3;FOLR3;CAMP;ELANE;FRK;LTF
GO_Cellular_Component_2021,apicolateral plasma membrane (GO:0016327),3/5,0.0578966539977993,0.2615331611624729,0,0,6.003752814610958,17.105266240333872,CLDN5;CXADR;MPDZ
GO_Cellular_Component_2021,cardiac myofibril (GO:0097512),3/5,0.0578966539977993,0.2615331611624729,0,0,6.003752814610958,17.105266240333872,DES;MYL2;TNNI3
GO_Cellular_Component_2021,elastic fiber (GO:0071953),3/5,0.0578966539977993,0.2615331611624729,0,0,6.003752814610958,17.105266240333872,MFAP4;ELN;FBLN1
GO_Cellular_Component_2021,intrinsic component of presynaptic membrane (GO:0098889),3/5,0.0578966539977993,0.2615331611624729,0,0,6.003752814610958,17.105266240333872,ADAM23;ATP2B3;DRD2
GO_Cellular_Component_2021,phagolysosome (GO:0032010),3/5,0.0578966539977993,0.2615331611624729,0,0,6.003752814610958,17.105266240333872,NCF1;ADAM8;PLA2G5
GO_Cellular_Component_2021,piP-body (GO:0071547),3/5,0.0578966539977993,0.2615331611624729,0,0,6.003752814610958,17.105266240333872,DDX4;MAEL;TDRD9
GO_Cellular_Component_2021,germ plasm (GO:0060293),6/15,0.0609800752411265,0.2633535117556344,0,0,2.669170422300117,7.466225135032954,PIWIL2;DDX3Y;EXD1;TDRD1;DDX4;MAEL
GO_Cellular_Component_2021,integral component of postsynaptic specialization membrane (GO:0099060),6/15,0.0609800752411265,0.2633535117556344,0,0,2.669170422300117,7.466225135032954,LRFN2;LRFN5;PTPRS;CDH2;GSG1L;LRRC4C
GO_Cellular_Component_2021,triglyceride-rich plasma lipoprotein particle (GO:0034385),6/15,0.0609800752411265,0.2633535117556344,0,0,2.669170422300117,7.466225135032954,APOC2;APOC1;APOC4;APOE;APOB;APOA5
GO_Cellular_Component_2021,very-low-density lipoprotein particle (GO:0034361),6/15,0.0609800752411265,0.2633535117556344,0,0,2.669170422300117,7.466225135032954,APOC2;APOC1;APOC4;APOE;APOB;APOA5
GO_Cellular_Component_2021,membrane raft (GO:0045121),41/163,0.0630621550643813,0.2693850754380635,0,0,1.3478275272361375,3.724902587771152,APP;ASAH2;TEX101;ITLN1;KCNA5;THY1;TNF;DLL1;SLC6A3;EGFR;ADD2;GJA1;SHH;GPC1;KDR;MAL2;CD14;CD177;GHSR;CXADR;MME;CAVIN1;CAV2;CAVIN2;CAV1;NFAM1;ARID3C;SULF1;SELE;ACE2;ZAP70;ARC;LCK;NPHS2;KCNQ1;MALL;MAL;CD48;EZR;CD24;ABCG2
GO_Cellular_Component_2021,high-density lipoprotein particle (GO:0034364),7/19,0.0675065149211642,0.2852694662797587,0,0,2.3356707571583604,6.295873325065478,APOC2;PON1;APOC1;APOC4;APOE;APOA5;PLA2G7
GO_Cellular_Component_2021,sperm flagellum (GO:0036126),15/52,0.0814195898127783,0.3404031786853393,0,0,1.6239614771609754,4.073121722462318,RSPH6A;DNAI2;DNAH2;DNAH8;DYNLT4;TTC29;CABCOCO1;DNALI1;TCTE1;TPPP2;DCDC2C;TEKT4;CCR6;SAXO1;CFAP65
GO_Cellular_Component_2021,outer dynein arm (GO:0036157),4/9,0.0855950536597484,0.3540932219819065,0,0,3.2022022022022023,7.871422196343303,DNAI2;DNAH8;DNAH5;DNAI1
GO_Cellular_Component_2021,AMPA glutamate receptor complex (GO:0032281),7/20,0.0865869447112198,0.3544653049115564,0,0,2.1558689244639657,5.274562338833334,CACNG8;VWC2;VWC2L;SHISA8;GRIA3;CACNG4;CACNG5
GO_Cellular_Component_2021,sarcoplasmic reticulum membrane (GO:0033017),9/28,0.0898849310218074,0.3641729679543331,0,0,1.8967545398198575,4.5697084009810505,RYR1;RYR2;MRLN;SLN;NOS1AP;AKAP6;JPH1;STRIT1;TRDN
GO_Cellular_Component_2021,myosin filament (GO:0032982),3/6,0.0988488683055826,0.3932421318378651,0,0,4.002251688766575,9.261863487368624,MYH8;MYH10;ACTG2
GO_Cellular_Component_2021,acrosomal membrane (GO:0002080),5/13,0.0990609950431263,0.3932421318378651,0,0,2.5018773466833544,5.78438922970239,EQTN;IZUMO1;TMEM190;TMEM95;FAM170B
GO_Cellular_Component_2021,dendrite membrane (GO:0032590),9/29,0.1082213047881603,0.4253097278174701,0,0,1.8018040591330493,4.006450118500448,LAMP5;GABRA2;MPP2;KCNC3;GABRA4;THY1;GABRE;SHISA8;GABRG1
GO_Cellular_Component_2021,actin cytoskeleton (GO:0015629),72/316,0.1206032366145857,0.4609947555423522,0,0,1.1836332676705286,2.5036792721686454,LAD1;FLT1;ONECUT2;WIPF3;IFIT5;FAM107A;LMOD1;PPP1R9A;ARHGAP6;GYS2;POF1B;CDH2;CDH1;PLS3;MYOZ1;MYOZ2;ACTN3;ACTN2;DENND2A;MYO7B;SHROOM2;PAWR;SHROOM3;COBL;MYO7A;SPTB;CLDN5;ARC;CTTN;MYL2;CDC42EP4;ADAM8;HAP1;MYZAP;EZR;SPTBN4;NOTCH3;PLEKHH2;KLHL14;ACTL7B;KALRN;BARX2;CNN3;SPTA1;SCIN;ABLIM2;MOBP;ABLIM3;CALD1;CNR1;ARSJ;DCDC2C;RGS22;MISP;GBP1;SVIL;DMTN;GSN;DCDC2;PARVA;SORBS2;H1-0;VIL1;MYO1D;ARHGAP32;MARCKS;MYO1B;MLPH;ACTC1;USH1G;GJB6;TRPV4
GO_Cellular_Component_2021,tertiary granule lumen (GO:1904724),15/55,0.1206429580983819,0.4609947555423522,0,0,1.501882057716437,3.1763601836979536,ORM1;TNFAIP6;CRISP3;HBB;CXCL1;PRG3;PPBP;MMP8;OLFM4;CFP;PTX3;FOLR3;PRSS3;CAMP;LTF
GO_Cellular_Component_2021,CatSper complex (GO:0036128),4/10,0.1208205084500312,0.4609947555423522,0,0,2.668335001668335,5.639390570544463,CATSPER1;CATSPERB;CATSPERD;CATSPERZ
GO_Cellular_Component_2021,GABA-ergic synapse (GO:0098982),6/18,0.1328176846482693,0.5018975967958638,0,0,2.00150225338007,4.040588482446087,LRFN5;NLGN2;PCLO;SLITRK2;SLITRK1;ATP2B3
GO_Cellular_Component_2021,extracellular membrane-bounded organelle (GO:0065010),15/56,0.1358051651184311,0.5082993323004138,0,0,1.465158980322551,2.9252397633329097,FGB;GPM6A;SERPINE2;ATP2B3;ATP1A2;SLC39A12;FBLN2;AQP1;F5;LFNG;ARC;TUBB2A;RBP3;CTSF;APOE
GO_Cellular_Component_2021,ion channel complex (GO:0034702),10/35,0.1455315724782667,0.5336041621005788,0,0,1.6015037593984962,3.0866778457488526,CHRNA1;CHRNB4;GRID2;CHRNA2;TRPC6;TRPC3;CHRNA4;TRPC4;KCNQ1;PKD1L3
GO_Cellular_Component_2021,G protein-coupled receptor dimeric complex (GO:0038037),3/7,0.1479970831271325,0.5336041621005788,0,0,3.001501125844383,5.734556137105403,GABBR1;RAMP2;CALCRL
GO_Cellular_Component_2021,integral component of postsynaptic membrane (GO:0099055),3/7,0.1479970831271325,0.5336041621005788,0,0,3.001501125844383,5.734556137105403,NLGN1;NLGN2;CDH2
GO_Cellular_Component_2021,protein kinase complex (GO:1902911),3/7,0.1479970831271325,0.5336041621005788,0,0,3.001501125844383,5.734556137105403,IRS1;INSRR;IGF1R
GO_Cellular_Component_2021,voltage-gated calcium channel complex (GO:0005891),9/31,0.1505901862606557,0.5380176654585245,0,0,1.6377986834012892,3.100669215757203,CATSPER1;CACNG8;CATSPERB;CATSPERD;CACNA2D1;CACNA2D3;CACNA1C;CATSPERZ;CACNA1G
GO_Cellular_Component_2021,intracellular vesicle (GO:0097708),4/11,0.161083220813359,0.5703216736905412,0,0,2.287001287001287,4.175685046515177,TYRP1;SLC5A1;ABCA13;EGFR
GO_Cellular_Component_2021,smooth endoplasmic reticulum (GO:0005790),6/19,0.1629613090496424,0.5709129911875621,0,0,1.8474249836292904,3.351676873097209,RYR1;MYO1D;RYR2;HSD3B2;APOB;FTCD
GO_Cellular_Component_2021,muscle myosin complex (GO:0005859),5/15,0.1641556437765763,0.5709129911875621,0,0,2.0012515644555693,3.616142009796116,MYH1;MYL1;MYH8;MYL9;MYH6
GO_Cellular_Component_2021,lysosomal lumen (GO:0043202),21/86,0.1847058377455982,0.6355373225486659,0,0,1.293850406944149,2.185301415326275,SERPINB13;LUM;CBLIF;NCAN;SDC2;SDC3;BGN;IFI30;DCN;SGSH;ACAN;VCAN;NEU4;GPC1;GPC2;GPC5;CTSF;GPC4;APOB;FMOD;GPC6
GO_Cellular_Component_2021,extracellular vesicle (GO:1903561),15/59,0.187239611636184,0.6355373225486659,0,0,1.3650051328846813,2.2868833760597607,FGB;GPM6A;SERPINE2;ATP2B3;DEFB1;ATP1A2;SLC39A12;FBLN2;F5;LFNG;ARC;TUBB2A;RBP3;CTSF;APOE
GO_Cellular_Component_2021,vesicle membrane (GO:0012506),18/73,0.1952749794603774,0.6355373225486659,0,0,1.310488105565956,2.1404812426445594,RYR1;TRARG1;TRIM72;RYR2;NOS3;GAD1;DYSF;ITPR3;SLC2A4;LAMP5;SGSM1;NSG2;IYD;SH3BP5;SPIRE1;SLC28A2;GBP1;AP1M2
GO_Cellular_Component_2021,postsynaptic density membrane (GO:0098839),6/20,0.1956931840368307,0.6355373225486659,0,0,1.715358752414336,2.798105605531386,CACNG8;GRM5;NETO1;SYNDIG1;CACNG4;CACNG5
GO_Cellular_Component_2021,spanning component of membrane (GO:0089717),6/20,0.1956931840368307,0.6355373225486659,0,0,1.715358752414336,2.798105605531386,SLC24A2;NLGN1;BMPR2;NLGN2;SLC4A4;TRPM4
GO_Cellular_Component_2021,cilium (GO:0005929),53/237,0.2009784557587168,0.6355373225486659,0,0,1.15421729216466,1.8520080842737527,ROPN1B;ODAD3;NPFFR1;HHIP;PKD2L1;KIF17;DNALI1;GLI2;KIF19;FFAR4;PRLHR;PDGFRA;CFAP91;PDE4C;NME5;CYS1;MLF1;CATSPERB;EVC;HOATZ;SAXO1;ROPN1;SHANK2;CNGB1;DRC7;DNAH2;INTU;TSGA10IP;DNAH5;PKD1L1;CFAP206;TULP1;MCHR1;CFAP126;ADCY5;GALR3;NPHP1;ZBBX;CFAP69;KISS1R;OXCT2;DRD2;DNAI1;DRD5;EVC2;PTCH1;PCARE;DCDC2;CABYR;TTLL2;UBXN10;TRPV4;TTLL8
GO_Cellular_Component_2021,nuclear outer membrane (GO:0005640),5/16,0.2016787412766094,0.6355373225486659,0,0,1.819205825463648,2.9126926755485183,KASH5;UGT2B28;ITPR3;LTC4S;GUCY2F
GO_Cellular_Component_2021,astrocyte projection (GO:0097449),3/8,0.2030486081221314,0.6355373225486659,0,0,2.401050788091068,3.828018993177877,GRM3;AQP4;ATP1B2
GO_Cellular_Component_2021,clathrin-sculpted gamma-aminobutyric acid transport vesicle (GO:0061200),3/8,0.2030486081221314,0.6355373225486659,0,0,2.401050788091068,3.828018993177877,SLC32A1;SYT1;GAD1
GO_Cellular_Component_2021,clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane (GO:0061202),3/8,0.2030486081221314,0.6355373225486659,0,0,2.401050788091068,3.828018993177877,SLC32A1;SYT1;GAD1
GO_Cellular_Component_2021,extrinsic component of external side of plasma membrane (GO:0031232),3/8,0.2030486081221314,0.6355373225486659,0,0,2.401050788091068,3.828018993177877,TF;SERPINE2;PCSK9
GO_Cellular_Component_2021,HFE-transferrin receptor complex (GO:1990712),3/8,0.2030486081221314,0.6355373225486659,0,0,2.401050788091068,3.828018993177877,TF;BMPR1B;BMPR1A
GO_Cellular_Component_2021,early phagosome (GO:0032009),4/12,0.2053772009253958,0.6355373225486659,0,0,2.001001001001001,3.167398463606049,RAB31;TLR7;PLA2G5;SYT7
GO_Cellular_Component_2021,NADPH oxidase complex (GO:0043020),4/12,0.2053772009253958,0.6355373225486659,0,0,2.001001001001001,3.167398463606049,NCF1;NOXA1;DUOX2;NOX1
GO_Cellular_Component_2021,rough endoplasmic reticulum (GO:0005791),8/29,0.2095841626274262,0.6434888743170196,0,0,1.524859242294112,2.3827906290965166,LIN28A;SFTPA2;CA4;SFTPD;LRAT;SFTPA1;PTGDS;HGFAC
GO_Cellular_Component_2021,neuromuscular junction (GO:0031594),10/38,0.2153407320372828,0.6560380441135827,0,0,1.4296455424274974,2.1952689168172284,CHRNA1;UNC13B;SLC8A3;SERPINE2;MUSK;ANK3;SYNC;SYNGR4;PDZRN3;SNTA1
GO_Cellular_Component_2021,multivesicular body (GO:0005771),12/47,0.2171317875504025,0.656406096210063,0,0,1.3725462100587478,2.096222288953153,LAPTM4B;SFTPB;SFTPA2;NSG2;SFTPC;SFTPD;CHMP4C;LRAT;SFTPA1;PGA3;PGA5;PGA4
GO_Cellular_Component_2021,Golgi cis cisterna (GO:0000137),7/25,0.2198473089007252,0.6595419267021758,0,0,1.556529482149317,2.357865140635984,GOLGA8S;GOLGA6C;GOLGA6B;NSG2;GOLT1A;GOLGA6D;GOLGA8M
GO_Cellular_Component_2021,cornified envelope (GO:0001533),11/43,0.2286673334356753,0.6763458393708154,0,0,1.376034093757834,2.030320449961406,DSP;SPRR2F;CDSN;KRT1;DSG2;PI3;PKP3;DSC2;SPRR2D;HRNR;DSC3
GO_Cellular_Component_2021,endocytic vesicle lumen (GO:0071682),6/21,0.2306115584623136,0.6763458393708154,0,0,1.600901352028042,2.3485551803087743,SAA1;HBB;HBA1;APOE;APOB;LTF
GO_Cellular_Component_2021,postsynaptic specialization membrane (GO:0099634),6/21,0.2306115584623136,0.6763458393708154,0,0,1.600901352028042,2.3485551803087743,CACNG8;GRM5;NETO1;SYNDIG1;CACNG4;CACNG5
GO_Cellular_Component_2021,vesicle (GO:0031982),50/226,0.2336063639313133,0.6800540816667121,0,0,1.1380897583429228,1.6549165591502046,RAB3B;RAB3C;SNAP25;SERPINE2;SLC2A4;ABCA13;EPS8;LFNG;IBSP;CTSF;SLC34A3;SERPINB3;FGB;SLC34A2;PACRG;PLA2G4F;SLC34A1;MYO7B;MYO7A;SLC39A12;F5;ARC;TUBB2A;RBP3;EZR;A3GALT2;GPRC5C;GPM6A;CSH2;CSH1;NRXN1;TYRP1;ATP1A2;SLC5A1;NOD2;FBLN2;EGFR;APOE;GBP1;MUC4;DYNC1I1;MUC16;NOS3;GAD1;ATP2B3;BMP5;MYO1D;TF;MYO1B;SLC28A2
GO_Cellular_Component_2021,lamellar body (GO:0042599),4/13,0.2526288486994809,0.7120325434318014,0,0,1.7785563341118895,2.446998041581422,SFTPB;SFTPA2;SFTPC;SFTPA1
GO_Cellular_Component_2021,spanning component of plasma membrane (GO:0044214),4/13,0.2526288486994809,0.7120325434318014,0,0,1.7785563341118895,2.446998041581422,SLC24A2;BMPR2;SLC4A4;TRPM4
GO_Cellular_Component_2021,pseudopodium (GO:0031143),3/9,0.2617753860669788,0.7120325434318014,0,0,2.000750562922192,2.6815428518130178,ACTN3;RAB25;ACTN2
GO_Cellular_Component_2021,"transferase complex, transferring phosphorus-containing groups (GO:0061695)",3/9,0.2617753860669788,0.7120325434318014,0,0,2.000750562922192,2.6815428518130178,TERT;PRPS1L1;IGF1R
GO_Cellular_Component_2021,actin filament (GO:0005884),17/72,0.2618474050638638,0.7120325434318014,0,0,1.2373724693584096,1.6580709030768297,SPTBN4;DMTN;ACTN3;ACTN2;WIPF3;LMOD1;PAWR;COBL;ARHGAP6;MYO1B;ACTC1;POF1B;CTTN;GJB6;PLS3;EZR;MISP
GO_Cellular_Component_2021,filtration diaphragm (GO:0036056),2/5,0.2627092081364153,0.7120325434318014,0,0,2.667500416875104,3.5656678961725814,NPHS1;NPHS2
